time_step,topology,seed,load_scale,method,scenario,failed_link,commodity_rank,source,destination,disrupted_amount,demand_value,commodity_disruption_ratio
24,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,random_failure_fixed,1 -> 3 & 3 -> 1,1,1,3,3.9216259,3.921625852584839,1.0000000120906896
24,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,random_failure_fixed,1 -> 3 & 3 -> 1,2,3,1,3.6347184,3.634718418121338,0.9999999950143764
24,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,random_failure_fixed,1 -> 3 & 3 -> 1,3,1,5,3.4413626,3.4413626194000244,0.999999994362691
24,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,random_failure_fixed,1 -> 3 & 3 -> 1,4,3,0,2.9951769,4.56675386428833,0.6558656299438551
24,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,random_failure_fixed,1 -> 3 & 3 -> 1,5,5,1,2.3321699,3.0107879638671875,0.7746044982206116
25,sample_backbone,11,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,3,2,5.8428254,5.842825370618328,1.0000000050286753
25,sample_backbone,11,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,5.4353884,5.435388366919821,1.0000000060860745
25,sample_backbone,11,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,5,4.3906351,4.3906350743687135,1.0000000058377174
25,sample_backbone,11,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,0,5,4.206706,5.72833331580548,0.7343682303529645
25,sample_backbone,11,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,5,0,2.8203564,3.779483351241206,0.7462280258686091
25,sample_backbone,11,0.8,current_demand_lp,random_failure_fixed,2 -> 3 & 3 -> 2,1,3,2,5.8428254,5.842825370618328,1.0000000050286753
25,sample_backbone,11,0.8,current_demand_lp,random_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,5.4353884,5.435388366919821,1.0000000060860745
25,sample_backbone,11,0.8,current_demand_lp,random_failure_fixed,2 -> 3 & 3 -> 2,3,2,5,4.3906351,4.3906350743687135,1.0000000058377174
25,sample_backbone,11,0.8,current_demand_lp,random_failure_fixed,2 -> 3 & 3 -> 2,4,0,5,4.206706,5.72833331580548,0.7343682303529645
25,sample_backbone,11,0.8,current_demand_lp,random_failure_fixed,2 -> 3 & 3 -> 2,5,5,0,2.8203564,3.779483351241206,0.7462280258686091
25,sample_backbone,11,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,3,2,5.8428254,5.842825370618328,1.0000000050286753
25,sample_backbone,11,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,0,5,5.7283333,5.72833331580548,0.999999997240824
25,sample_backbone,11,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,5.4353884,5.435388366919821,1.0000000060860745
25,sample_backbone,11,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,2,4,5.011656,5.011656009854908,0.9999999980336025
25,sample_backbone,11,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,5,0,3.7794834,3.779483351241206,1.0000000129009152
25,sample_backbone,11,0.8,robust_current_demand_lp,random_failure_fixed,2 -> 3 & 3 -> 2,1,3,2,5.8428254,5.842825370618328,1.0000000050286753
25,sample_backbone,11,0.8,robust_current_demand_lp,random_failure_fixed,2 -> 3 & 3 -> 2,2,0,5,5.7283333,5.72833331580548,0.999999997240824
25,sample_backbone,11,0.8,robust_current_demand_lp,random_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,5.4353884,5.435388366919821,1.0000000060860745
25,sample_backbone,11,0.8,robust_current_demand_lp,random_failure_fixed,2 -> 3 & 3 -> 2,4,2,4,5.011656,5.011656009854908,0.9999999980336025
25,sample_backbone,11,0.8,robust_current_demand_lp,random_failure_fixed,2 -> 3 & 3 -> 2,5,5,0,3.7794834,3.779483351241206,1.0000000129009152
25,sample_backbone,11,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,1,3,2,4.5410616,4.54106160991514,0.999999997816559
25,sample_backbone,11,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,4.3770076,4.3770076324464045,0.9999999925870806
25,sample_backbone,11,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,3,0,5,3.8036061,4.7588738282621845,0.7992660106706332
25,sample_backbone,11,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,4,2,5,3.5219463,3.5219463131686126,0.9999999962609843
25,sample_backbone,11,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,5,3,1,3.3312415,3.6351150854961896,0.9164060618854627
25,sample_backbone,11,0.8,moving_average,random_failure_fixed,2 -> 3 & 3 -> 2,1,3,2,4.5410616,4.54106160991514,0.999999997816559
25,sample_backbone,11,0.8,moving_average,random_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,4.3770076,4.3770076324464045,0.9999999925870806
25,sample_backbone,11,0.8,moving_average,random_failure_fixed,2 -> 3 & 3 -> 2,3,0,5,3.8036061,4.7588738282621845,0.7992660106706332
25,sample_backbone,11,0.8,moving_average,random_failure_fixed,2 -> 3 & 3 -> 2,4,2,5,3.5219463,3.5219463131686126,0.9999999962609843
25,sample_backbone,11,0.8,moving_average,random_failure_fixed,2 -> 3 & 3 -> 2,5,3,1,3.3312415,3.6351150854961896,0.9164060618854627
25,sample_backbone,11,0.8,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,1,3,2,6.882824,6.882823990314467,1.0000000014072035
25,sample_backbone,11,0.8,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,6.2189693,6.218969329399052,0.9999999952726811
25,sample_backbone,11,0.8,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,3,0,5,5.5971274,7.0658151376747975,0.7921417827868463
25,sample_backbone,11,0.8,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,4,2,5,5.2655219,5.265521880407137,1.0000000037209726
25,sample_backbone,11,0.8,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,5,3,1,5.0572682,5.057268247917921,0.9999999905249398
25,sample_backbone,11,0.8,linear_autoregressive,random_failure_fixed,2 -> 3 & 3 -> 2,1,3,2,6.882824,6.882823990314467,1.0000000014072035
25,sample_backbone,11,0.8,linear_autoregressive,random_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,6.2189693,6.218969329399052,0.9999999952726811
25,sample_backbone,11,0.8,linear_autoregressive,random_failure_fixed,2 -> 3 & 3 -> 2,3,0,5,5.5971274,7.0658151376747975,0.7921417827868463
25,sample_backbone,11,0.8,linear_autoregressive,random_failure_fixed,2 -> 3 & 3 -> 2,4,2,5,5.2655219,5.265521880407137,1.0000000037209726
25,sample_backbone,11,0.8,linear_autoregressive,random_failure_fixed,2 -> 3 & 3 -> 2,5,3,1,5.0572682,5.057268247917921,0.9999999905249398
25,sample_backbone,11,0.8,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,1,3,2,5.2788587,5.278858661651611,1.0000000072645228
25,sample_backbone,11,0.8,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,4.8274531,4.827453136444092,0.9999999924506585
25,sample_backbone,11,0.8,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,5,4.4089065,4.40890645980835,1.0000000091160133
25,sample_backbone,11,0.8,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,4,3,1,3.8506286,3.850628614425659,0.9999999962536872
25,sample_backbone,11,0.8,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,5,3.3759588,4.999810695648193,0.6752173243155816
25,sample_backbone,11,0.8,lstm,random_failure_fixed,2 -> 3 & 3 -> 2,1,3,2,5.2788587,5.278858661651611,1.0000000072645228
25,sample_backbone,11,0.8,lstm,random_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,4.8274531,4.827453136444092,0.9999999924506585
25,sample_backbone,11,0.8,lstm,random_failure_fixed,2 -> 3 & 3 -> 2,3,2,5,4.4089065,4.40890645980835,1.0000000091160133
25,sample_backbone,11,0.8,lstm,random_failure_fixed,2 -> 3 & 3 -> 2,4,3,1,3.8506286,3.850628614425659,0.9999999962536872
25,sample_backbone,11,0.8,lstm,random_failure_fixed,2 -> 3 & 3 -> 2,5,0,5,3.3759588,4.999810695648193,0.6752173243155816
25,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,3,2,5.3835993,5.383599281311035,1.000000003471463
25,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,0,5,5.0813494,5.0813493728637695,1.000000005340359
25,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,4.9017544,4.901754379272461,1.000000004228596
25,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,2,4,4.1782956,4.178295612335205,0.9999999970477903
25,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,5,0,3.9404979,3.940497875213623,1.0000000062901637
25,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,random_failure_fixed,2 -> 3 & 3 -> 2,1,3,2,5.3835993,5.383599281311035,1.000000003471463
25,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,random_failure_fixed,2 -> 3 & 3 -> 2,2,0,5,5.0813494,5.0813493728637695,1.000000005340359
25,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,random_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,4.9017544,4.901754379272461,1.000000004228596
25,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,random_failure_fixed,2 -> 3 & 3 -> 2,4,2,4,4.1782956,4.178295612335205,0.9999999970477903
25,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,random_failure_fixed,2 -> 3 & 3 -> 2,5,5,0,3.9404979,3.940497875213623,1.0000000062901637
26,sample_backbone,11,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,3,2,6.0494884,6.049488399781997,1.0000000000360367
26,sample_backbone,11,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,4.7416865,4.741686502050017,0.9999999995676607
26,sample_backbone,11,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,1,4.6614552,4.661455155608498,1.0000000095230996
26,sample_backbone,11,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,2,5,4.3606898,4.3606897838734175,1.0000000036981724
26,sample_backbone,11,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,5,4.3411496,5.804233508111649,0.7479281448503182
26,sample_backbone,11,0.8,current_demand_lp,random_failure_fixed,3 -> 5 & 5 -> 3,1,5,3,5.7529306,5.752930619030166,0.9999999966920918
26,sample_backbone,11,0.8,current_demand_lp,random_failure_fixed,3 -> 5 & 5 -> 3,2,1,5,4.6250688,4.625068786910346,1.0000000028301532
26,sample_backbone,11,0.8,current_demand_lp,random_failure_fixed,3 -> 5 & 5 -> 3,3,3,5,4.3779208,4.377920754708233,1.0000000103454971
26,sample_backbone,11,0.8,current_demand_lp,random_failure_fixed,3 -> 5 & 5 -> 3,4,2,5,4.3606898,4.3606897838734175,1.0000000036981724
26,sample_backbone,11,0.8,current_demand_lp,random_failure_fixed,3 -> 5 & 5 -> 3,5,5,1,3.7460651,3.7460650925309333,1.0000000019938433
26,sample_backbone,11,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,3,2,6.0494884,6.049488399781997,1.0000000000360367
26,sample_backbone,11,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,0,5,5.8042335,5.804233508111649,0.9999999986024599
26,sample_backbone,11,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,4,4.8439074,4.843907409219928,0.9999999980965929
26,sample_backbone,11,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,2,3,4.7416865,4.741686502050017,0.9999999995676607
26,sample_backbone,11,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,5,0,4.1936421,4.193642126380155,0.9999999937094883
26,sample_backbone,11,0.8,robust_current_demand_lp,random_failure_fixed,3 -> 5 & 5 -> 3,1,0,5,5.8042335,5.804233508111649,0.9999999986024599
26,sample_backbone,11,0.8,robust_current_demand_lp,random_failure_fixed,3 -> 5 & 5 -> 3,2,5,3,5.7529306,5.752930619030166,0.9999999966920918
26,sample_backbone,11,0.8,robust_current_demand_lp,random_failure_fixed,3 -> 5 & 5 -> 3,3,1,5,4.4546239,4.625068786910346,0.963147599578901
26,sample_backbone,11,0.8,robust_current_demand_lp,random_failure_fixed,3 -> 5 & 5 -> 3,4,3,5,4.3779208,4.377920754708233,1.0000000103454971
26,sample_backbone,11,0.8,robust_current_demand_lp,random_failure_fixed,3 -> 5 & 5 -> 3,5,5,1,3.7460651,3.7460650925309333,1.0000000019938433
26,sample_backbone,11,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,1,3,2,5.1480923,5.148092347411501,0.999999990790472
26,sample_backbone,11,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,4.6257625,4.625762530255839,0.9999999934592754
26,sample_backbone,11,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,3,0,5,4.0726699,5.198572711601868,0.7834207821910149
26,sample_backbone,11,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,4,3,1,4.0587786,4.058778643430245,0.9999999892996764
26,sample_backbone,11,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,5,2,5,3.8773162,3.8773162083729042,0.9999999978405413
26,sample_backbone,11,0.8,moving_average,random_failure_fixed,3 -> 5 & 5 -> 3,1,5,3,5.0564347,5.0564346745581705,1.0000000050315747
26,sample_backbone,11,0.8,moving_average,random_failure_fixed,3 -> 5 & 5 -> 3,2,3,5,3.9700087,3.970008713731692,0.9999999965411431
26,sample_backbone,11,0.8,moving_average,random_failure_fixed,3 -> 5 & 5 -> 3,3,1,5,3.9494379,3.9494378672656225,1.0000000082883638
26,sample_backbone,11,0.8,moving_average,random_failure_fixed,3 -> 5 & 5 -> 3,4,2,5,3.8773162,3.8773162083729042,0.9999999978405413
26,sample_backbone,11,0.8,moving_average,random_failure_fixed,3 -> 5 & 5 -> 3,5,5,1,3.2770029,3.2770028820626056,1.0000000054737195
26,sample_backbone,11,0.8,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,7.2255116,7.225511633753468,0.9999999953285704
26,sample_backbone,11,0.8,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,2,3,2,7.179557,7.179557000140577,0.9999999999804198
26,sample_backbone,11,0.8,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,6.4221512,6.422151201905519,0.9999999997032896
26,sample_backbone,11,0.8,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,4,0,3,4.6474031,4.647403115534819,0.999999996657312
26,sample_backbone,11,0.8,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,5,4.5996797,6.966804036866089,0.6602280867468029
26,sample_backbone,11,0.8,linear_autoregressive,random_failure_fixed,3 -> 5 & 5 -> 3,1,2,5,7.2255116,7.225511633753468,0.9999999953285704
26,sample_backbone,11,0.8,linear_autoregressive,random_failure_fixed,3 -> 5 & 5 -> 3,2,5,3,6.1079856,6.107985553228665,1.0000000076574076
26,sample_backbone,11,0.8,linear_autoregressive,random_failure_fixed,3 -> 5 & 5 -> 3,3,3,5,4.9803696,4.9803695845957705,1.0000000030929894
26,sample_backbone,11,0.8,linear_autoregressive,random_failure_fixed,3 -> 5 & 5 -> 3,4,1,5,4.5401947,4.5401946759063625,1.000000005306741
26,sample_backbone,11,0.8,linear_autoregressive,random_failure_fixed,3 -> 5 & 5 -> 3,5,5,2,4.1879711,4.187971136226405,0.9999999913498915
26,sample_backbone,11,0.8,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,1,3,2,5.3032517,5.30325174331665,0.9999999918320583
26,sample_backbone,11,0.8,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,4.8523088,4.852308750152588,1.0000000102729267
26,sample_backbone,11,0.8,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,5,4.4283681,4.428368091583252,1.0000000019006434
26,sample_backbone,11,0.8,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,4,3,1,3.8690257,3.869025707244873,0.9999999981274683
26,sample_backbone,11,0.8,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,5,3.3909642,5.023046016693115,0.6750812532337531
26,sample_backbone,11,0.8,lstm,random_failure_fixed,3 -> 5 & 5 -> 3,1,5,3,5.0175791,5.017579078674316,1.0000000042501938
26,sample_backbone,11,0.8,lstm,random_failure_fixed,3 -> 5 & 5 -> 3,2,2,5,4.4283681,4.428368091583252,1.0000000019006434
26,sample_backbone,11,0.8,lstm,random_failure_fixed,3 -> 5 & 5 -> 3,3,3,5,3.8494523,3.849452257156372,1.0000000111297984
26,sample_backbone,11,0.8,lstm,random_failure_fixed,3 -> 5 & 5 -> 3,4,1,5,3.6139779,3.6139779090881348,0.9999999974852821
26,sample_backbone,11,0.8,lstm,random_failure_fixed,3 -> 5 & 5 -> 3,5,5,1,3.2360196,3.2360196113586426,0.999999996489934
26,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,3,2,5.4079924,5.407992362976074,1.0000000068461499
26,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,0,5,5.1045847,5.104584693908691,1.0000000011933015
26,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,4.92661,4.926609992980957,1.0000000014247208
26,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,2,4,4.1960716,4.196071624755859,0.9999999941002296
26,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,5,0,3.9606807,3.9606807231903076,0.9999999941448683
26,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,random_failure_fixed,3 -> 5 & 5 -> 3,1,0,5,5.1045847,5.104584693908691,1.0000000011933015
26,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,random_failure_fixed,3 -> 5 & 5 -> 3,2,5,3,5.1012559,5.101255893707275,1.0000000012335637
26,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,random_failure_fixed,3 -> 5 & 5 -> 3,3,3,5,3.9071982,3.907198190689087,1.0000000023830153
26,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,random_failure_fixed,3 -> 5 & 5 -> 3,4,1,5,3.6810961,3.681096076965332,1.000000006257557
26,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,random_failure_fixed,3 -> 5 & 5 -> 3,5,5,1,3.3160491,3.316049098968506,1.0000000003110612
27,sample_backbone,11,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,8.1661019,8.166101858732521,1.00000000505351
27,sample_backbone,11,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,3,2,6.3886664,6.388666439733164,0.9999999937806795
27,sample_backbone,11,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,0,3,5.3348936,5.33489362740875,0.9999999948623625
27,sample_backbone,11,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,2,3,5.1867557,5.1867556549503675,1.0000000086855128
27,sample_backbone,11,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,5,0,4.4533321,4.453332053818947,1.0000000103699997
27,sample_backbone,11,0.8,current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,1,0,1,3.6030894,3.6030893705894975,1.0000000081625793
27,sample_backbone,11,0.8,current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,2,1,0,2.5849366,2.5849365893666265,1.0000000041135915
27,sample_backbone,11,0.8,current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,3,3,0,1.8493361,5.902719736059124,0.3133023729218568
27,sample_backbone,11,0.8,current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,4,0,5,1.3723354,5.505369418849011,0.24927217332618334
27,sample_backbone,11,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,3,2,6.3886664,6.388666439733164,0.9999999937806795
27,sample_backbone,11,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,0,5,5.5053694,5.505369418849011,0.9999999965762495
27,sample_backbone,11,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,5.1867557,5.1867556549503675,1.0000000086855128
27,sample_backbone,11,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,2,4,4.6866835,4.686683480980714,1.0000000040581545
27,sample_backbone,11,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,4.4841371,5.33489362740875,0.8405298049359651
27,sample_backbone,11,0.8,robust_current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,1,3,0,4.5054929,5.902719736059124,0.7632910084611327
27,sample_backbone,11,0.8,robust_current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,1,3.6030894,3.6030893705894975,1.0000000081625793
27,sample_backbone,11,0.8,robust_current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,3,1,0,2.5849366,2.5849365893666265,1.0000000041135915
27,sample_backbone,11,0.8,robust_current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,4,0,3,0.85075656,5.33489362740875,0.159470201173107
27,sample_backbone,11,0.8,robust_current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,5,0,2,0.52157882,5.361301389940727,0.09728586066409642
27,sample_backbone,11,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,1,3,2,5.7086678,5.708667798445586,1.00000000027229
27,sample_backbone,11,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,5,5.1081223,5.1081223024583515,0.9999999995187367
27,sample_backbone,11,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,4.8742625,4.874262539039744,0.9999999919906358
27,sample_backbone,11,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,4,0,5,3.7166653,5.504208530761379,0.6752406416342452
27,sample_backbone,11,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,3.1259758,3.125975842344385,0.9999999864540269
27,sample_backbone,11,0.8,moving_average,random_failure_fixed,0 -> 1 & 1 -> 0,1,0,1,4.0220513,4.022051272134268,1.0000000069282389
27,sample_backbone,11,0.8,moving_average,random_failure_fixed,0 -> 1 & 1 -> 0,2,3,0,3.1856462,5.254078903635744,0.6063186827657995
27,sample_backbone,11,0.8,moving_average,random_failure_fixed,0 -> 1 & 1 -> 0,3,1,0,2.6497093,2.649709254200885,1.0000000172845813
27,sample_backbone,11,0.8,moving_average,random_failure_fixed,0 -> 1 & 1 -> 0,4,0,5,1.7875433,5.504208530761379,0.3247593709449695
27,sample_backbone,11,0.8,moving_average,random_failure_fixed,0 -> 1 & 1 -> 0,5,0,4,0.16136241,3.0556477201203736,0.05280792315733416
27,sample_backbone,11,0.8,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,1,3,2,5.2273677,5.227367722000394,0.9999999957913056
27,sample_backbone,11,0.8,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,5.1435303,5.143530252275919,1.000000009278468
27,sample_backbone,11,0.8,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,3,0,5,4.8234631,5.566638123449914,0.8664948202184674
27,sample_backbone,11,0.8,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,4,2,5,4.3879751,4.387975056783832,1.0000000098487727
27,sample_backbone,11,0.8,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,5,5,2,3.6694308,3.6694308303366685,0.9999999917325957
27,sample_backbone,11,0.8,linear_autoregressive,random_failure_fixed,0 -> 1 & 1 -> 0,1,0,1,4.1523244,4.152324402208495,0.9999999994681305
27,sample_backbone,11,0.8,linear_autoregressive,random_failure_fixed,0 -> 1 & 1 -> 0,2,3,0,4.0640733,5.158669744917012,0.787814204234425
27,sample_backbone,11,0.8,linear_autoregressive,random_failure_fixed,0 -> 1 & 1 -> 0,3,1,0,2.8384467,2.838446657469323,1.000000014983786
27,sample_backbone,11,0.8,linear_autoregressive,random_failure_fixed,0 -> 1 & 1 -> 0,4,0,4,1.6053243,2.399698448289297,0.6689691786667643
27,sample_backbone,11,0.8,linear_autoregressive,random_failure_fixed,0 -> 1 & 1 -> 0,5,0,5,0.66375643,5.566638123449914,0.11923829343313558
27,sample_backbone,11,0.8,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,1,3,2,5.109983,5.109982967376709,1.000000006384227
27,sample_backbone,11,0.8,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,4.6675954,4.667595386505127,1.000000002891183
27,sample_backbone,11,0.8,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,5,4.2895856,4.289585590362549,1.000000002246709
27,sample_backbone,11,0.8,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,4,3,1,3.5014738,3.72286319732666,0.9405324919041782
27,sample_backbone,11,0.8,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,5,3.255448,4.833291530609131,0.6735467909153251
27,sample_backbone,11,0.8,lstm,random_failure_fixed,0 -> 1 & 1 -> 0,1,0,1,3.6586916,3.658691644668579,0.9999999877911059
27,sample_backbone,11,0.8,lstm,random_failure_fixed,0 -> 1 & 1 -> 0,2,3,0,3.2133745,4.656235218048096,0.6901228888834043
27,sample_backbone,11,0.8,lstm,random_failure_fixed,0 -> 1 & 1 -> 0,3,1,0,2.3976877,2.3976876735687256,1.000000011023652
27,sample_backbone,11,0.8,lstm,random_failure_fixed,0 -> 1 & 1 -> 0,4,0,5,1.5778435,4.833291530609131,0.3264532027516965
27,sample_backbone,11,0.8,lstm,random_failure_fixed,0 -> 1 & 1 -> 0,5,0,4,0.055992917,2.6817734241485596,0.020879063270521178
27,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,3,2,5.2147236,5.214723587036133,1.0000000024860123
27,sample_backbone,11,0.8,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,0,5,4.9148302,4.914830207824707,0.9999999984079395
