time_step,topology,topology_source,seed,load_scale,method,solver_status,prediction_mae,prediction_rmse,nominal_max_utilization,nominal_avg_utilization,critical_failure_reopt_max_utilization,random_failure_reopt_max_utilization,critical_failure_fixed_served_fraction,critical_failure_fixed_disrupted_fraction,random_failure_fixed_served_fraction,random_failure_fixed_disrupted_fraction,critical_failure_fixed_fairness,random_failure_fixed_fairness,uncertainty_mean,uncertainty_max,routing_demand_inflation_ratio,robust_nominal_utilization,robust_worst_case_utilization,robust_failure_scenarios
23,nsfnet,topozoo/Nsfnet,11,0.8,lstm,Optimal,0.5054864689358072,0.5901963598820857,0.8143383777777777,0.5871268234022222,1.1592988244999998,1.1766521693333334,0.7405633058878311,0.25943669411216885,0.8323189238165436,0.16768107618345646,0.7358172982974801,0.8268827336177986,,,,,,
23,nsfnet,topozoo/Nsfnet,11,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.5054864689358072,0.5901963598820857,0.8552302086666665,0.6157059567540741,1.2166828057777779,1.236431850666667,0.7670540131845069,0.23294598681549297,0.8417813971694283,0.15821860283057168,0.7615560391996434,0.8357878325717071,0.5559255480766296,0.9183499217033386,1.0499002508091726,0.85523021,1.6611395,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
24,nsfnet,topozoo/Nsfnet,11,0.8,current_demand_lp,Optimal,0.4598401451536816,0.5737938796604429,0.9588213133333334,0.6924282338966667,1.3566176511666663,0.0,0.7403707180054391,0.25962928199456087,0.8450882938968937,0.1549117061031064,0.7339492480756608,0.8461538468598468,,,,,,
24,nsfnet,topozoo/Nsfnet,11,0.8,robust_current_demand_lp,Optimal,0.4598401451536816,0.5737938796604429,0.9588213093333334,0.692225391757037,1.3566176511666663,0.0,0.7680829937319218,0.23191700626807815,0.8450882938968937,0.1549117061031064,0.7614828651246551,0.8461538468598468,,,,0.95882131,1.8881485,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
24,nsfnet,topozoo/Nsfnet,11,0.8,moving_average,Optimal,0.9257020304829878,1.0342859223312775,0.8094426133333332,0.5841887380592592,1.146555988888889,0.0,0.7428095716145383,0.25719042838546163,0.8445992804341401,0.15540071956585982,0.7372169959564729,0.8461538473443048,,,,,,
24,nsfnet,topozoo/Nsfnet,11,0.8,linear_autoregressive,Optimal,0.3742426102523357,0.47205441993992475,0.9856253999999999,0.7057005410051851,1.391550131111111,0.0,0.7394071162977757,0.26059288370222444,0.8438596541052328,0.15614034589476725,0.7351818260917237,0.8461538475507361,,,,,,
24,nsfnet,topozoo/Nsfnet,11,0.8,lstm,Optimal,0.9156660891831516,1.0235301593704502,0.8143383777777777,0.5871268234022222,1.1592988244999998,0.0,0.7405633058878311,0.25943669411216885,0.8441661130688992,0.15583388693110078,0.7358172982974801,0.8461538472439324,,,,,,
24,nsfnet,topozoo/Nsfnet,11,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.9156660891831516,1.0235301593704502,0.8552302086666665,0.6157059567540741,1.2166828057777779,0.0,0.7670540131845069,0.23294598681549297,0.844261574318478,0.15573842568152202,0.7615560391996434,0.8461538471699886,0.5559255480766296,0.9183499217033386,1.0499002508091726,0.85523021,1.6611395,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
25,nsfnet,topozoo/Nsfnet,11,0.8,current_demand_lp,Optimal,0.3432700580994557,0.4316091004714848,1.0867017316666667,0.778907006645926,1.534336946666667,1.418850411111111,0.742104284731522,0.25789571526847793,0.8807734980487637,0.1192265019512363,0.7395048423085925,0.8822817833576301,,,,,,
25,nsfnet,topozoo/Nsfnet,11,0.8,robust_current_demand_lp,Optimal,0.3432700580994557,0.4316091004714848,1.0867017333333333,0.7778996599733332,1.534336946666667,1.418850411111111,0.7678401938620968,0.23215980613790313,0.8826853532020306,0.11731464679796941,0.7613868918345383,0.8761241668640686,,,,1.0867017,2.1093097,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
25,nsfnet,topozoo/Nsfnet,11,0.8,moving_average,Optimal,0.8532467545984735,0.9425585152649627,0.9073904326666667,0.6539926815454815,1.2911123333333332,1.1949320311111111,0.7411420266392216,0.2588579733607784,0.8812249845023972,0.11877501549760279,0.7365418441739442,0.8818850698198806,,,,,,
25,nsfnet,topozoo/Nsfnet,11,0.8,linear_autoregressive,Optimal,0.2597426340514137,0.32013626799474765,1.1069939733333334,0.7934198709688888,1.5639979200000005,1.4446436,0.7416547598819297,0.25834524011807025,0.8829093004816623,0.11709069951833773,0.7368037307343104,0.8831070772750866,,,,,,
25,nsfnet,topozoo/Nsfnet,11,0.8,lstm,Optimal,1.173209308154887,1.2832185961471063,0.8143383777777777,0.5871268234022222,1.1592988244999998,1.0675875949999998,0.7405633058878311,0.25943669411216885,0.8809744583989734,0.11902554160102667,0.7358172982974801,0.88258496319709,,,,,,
25,nsfnet,topozoo/Nsfnet,11,0.8,uncertainty_aware_lstm_robust_lp,Optimal,1.173209308154887,1.2832185961471063,0.8552302086666665,0.6157059567540741,1.2166828057777779,1.1203476433333333,0.7670540131845069,0.23294598681549297,0.8809303065694799,0.11906969343052014,0.7615560391996434,0.8779353906594441,0.5559255480766296,0.9183499217033386,1.0499002508091726,0.85523021,1.6611395,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
26,nsfnet,topozoo/Nsfnet,11,0.8,current_demand_lp,Optimal,0.313396971853328,0.5322589732586711,1.156475642222222,0.83242691282,1.634114392222222,2.2563889666666666,0.7457665752360101,0.25423342476398986,0.7925507285528292,0.20744927144717093,0.7398672646864348,0.791001461482718,,,,,,
26,nsfnet,topozoo/Nsfnet,11,0.8,robust_current_demand_lp,Optimal,0.313396971853328,0.5322589732586711,1.15647564,0.8314673965944445,1.634114392222222,2.2563889666666666,0.770310826250575,0.229689173749425,0.7925507282837583,0.20744927171624178,0.7611130596708077,0.7940925407032575,,,,1.1564756,2.256389,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
26,nsfnet,topozoo/Nsfnet,11,0.8,moving_average,Optimal,0.5723465069865631,0.7806429378421539,1.0122898283333333,0.7288217225042962,1.4381152613333332,1.9774491000000005,0.7417537720444174,0.25824622795558255,0.7921784683302185,0.20782153166978137,0.736957434260564,0.7907458333654312,,,,,,
26,nsfnet,topozoo/Nsfnet,11,0.8,linear_autoregressive,Optimal,0.275978754347837,0.46221393597797716,1.1881351133333335,0.8478371353370372,1.6720293933333337,2.2997175316666665,0.7451110196102178,0.2548889803897822,0.7903106243399621,0.2096893756600379,0.7417162385278574,0.7893398229786951,,,,,,
26,nsfnet,topozoo/Nsfnet,11,0.8,lstm,Optimal,1.2349210056241335,1.4020660959311442,0.8143383777777777,0.5871268234022222,1.1592988244999998,1.5836575866666667,0.7405633058878311,0.25943669411216885,0.7923914118311609,0.20760858816883906,0.7358172982974801,0.7901680949914854,,,,,,
26,nsfnet,topozoo/Nsfnet,11,0.8,uncertainty_aware_lstm_robust_lp,Optimal,1.2349210056241335,1.4020660959311442,0.8552302086666665,0.6157059567540741,1.2166828057777779,1.661139451777778,0.7670540131845069,0.23294598681549297,0.7923292133326063,0.20767078666739366,0.7615560391996434,0.7938845673635418,0.5559255480766296,0.9183499217033386,1.0499002508091726,0.85523021,1.6611395,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
27,nsfnet,topozoo/Nsfnet,11,0.8,current_demand_lp,Optimal,0.3710097897576152,0.6244419210152437,1.1709019377777776,0.844380456317037,1.680051926666667,1.706191442666667,0.7420348056935401,0.2579651943064599,0.8340561817208877,0.1659438182791124,0.7432695298251387,0.8293381208481997,,,,,,
27,nsfnet,topozoo/Nsfnet,11,0.8,robust_current_demand_lp,Optimal,0.3710097897576152,0.6244419210152437,1.170901937111111,0.8441618805648148,1.680051926666667,1.706191442666667,0.7656926797683536,0.2343073202316463,0.8424404121890997,0.15755958781090035,0.7618766257006222,0.8372820979882579,,,,1.1709019,2.257051,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
27,nsfnet,topozoo/Nsfnet,11,0.8,moving_average,Optimal,0.21887706753353622,0.2922838776403264,1.0932251555555557,0.787054294948889,1.5512802304444446,1.579067332,0.7409081557332692,0.2590918442667308,0.8314132153984498,0.1685867846015502,0.7377742619207359,0.8269230779352192,,,,,,
27,nsfnet,topozoo/Nsfnet,11,0.8,linear_autoregressive,Optimal,0.34492837182972924,0.43942532111698634,1.1812575033333335,0.8430897878933334,1.6907392282222222,1.7034986355555557,0.7399140292473255,0.2600859707526745,0.8275990603509885,0.17240093964901157,0.7335199180864954,0.8260895433243328,,,,,,
27,nsfnet,topozoo/Nsfnet,11,0.8,lstm,Optimal,0.9719728867128111,1.0723966022918276,0.8143383777777777,0.5871268234022222,1.1592988244999998,1.1766521693333334,0.7405633058878311,0.25943669411216885,0.8323189238165436,0.16768107618345646,0.7358172982974801,0.8268827336177986,,,,,,
27,nsfnet,topozoo/Nsfnet,11,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.9719728867128111,1.0723966022918276,0.8552302086666665,0.6157059567540741,1.2166828057777779,1.236431850666667,0.7670540131845069,0.23294598681549297,0.8417813971694283,0.15821860283057168,0.7615560391996434,0.8357878325717071,0.5559255480766296,0.9183499217033386,1.0499002508091726,0.85523021,1.6611395,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
28,nsfnet,topozoo/Nsfnet,11,0.8,current_demand_lp,Optimal,0.43093416684864366,0.5410559870202271,1.0811094422222223,0.789854311592963,1.5667867849999995,1.5444420617777777,0.7501075465138944,0.24989245348610553,0.8467621839942966,0.15323781600570352,0.7463737085109956,0.857667713730782,,,,,,
28,nsfnet,topozoo/Nsfnet,11,0.8,robust_current_demand_lp,Optimal,0.43093416684864366,0.5410559870202271,1.0811094433333333,0.7896786235877777,1.5667867849999995,1.5444420617777777,0.7748248501649954,0.22517514983500458,0.8467621837580611,0.15323781624193894,0.7648850519156706,0.8547063598542541,,,,1.0811094,2.1019842,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
28,nsfnet,topozoo/Nsfnet,11,0.8,moving_average,Optimal,0.49841390568340554,0.5923833637224998,1.123646396,0.8113651318574074,1.6038225126666668,1.6052091356666665,0.7426190282835626,0.2573809717164374,0.8449412437793358,0.15505875622066426,0.7408418289564948,0.8548849997718734,,,,,,
28,nsfnet,topozoo/Nsfnet,11,0.8,linear_autoregressive,Optimal,0.2407556885726121,0.304433687102155,1.0387705917777776,0.7366304691851852,1.4428333233333335,1.4839579883999998,0.7401687881691926,0.2598312118308074,0.8423491774601153,0.15765082253988472,0.7351012310156305,0.8529355453792984,,,,,,
28,nsfnet,topozoo/Nsfnet,11,0.8,lstm,Optimal,0.5907047239236866,0.6786335377931014,0.8143383777777777,0.5871268234022222,1.1592988244999998,1.1633405333333333,0.7405633058878311,0.25943669411216885,0.8442935585015812,0.1557064414984189,0.7358172982974801,0.8541766664693146,,,,,,
28,nsfnet,topozoo/Nsfnet,11,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.5907047239236866,0.6786335377931014,0.8552302086666665,0.6157059567540741,1.2166828057777779,1.2217574383333332,0.7670540131845069,0.23294598681549297,0.8442469104547505,0.1557530895452494,0.7615560391996434,0.8581424530484338,0.5559255480766296,0.9183499217033386,1.0499002508091726,0.85523021,1.6611395,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
29,nsfnet,topozoo/Nsfnet,11,0.8,current_demand_lp,Optimal,0.49918811993941303,0.6158484164200413,0.9925751999999998,0.7105305612600002,1.4144136799999998,1.4144136799999998,0.7453955354207555,0.25460446457924446,0.7453955354207555,0.25460446457924446,0.7430870636184356,0.7430870636184356,,,,,,
29,nsfnet,topozoo/Nsfnet,11,0.8,robust_current_demand_lp,Optimal,0.49918811993941303,0.6158484164200413,0.9925751990000001,0.7089060870433334,1.4144136799999998,1.4144136799999998,0.7613203200517881,0.23867967994821188,0.7613203200517881,0.23867967994821188,0.7554083791267,0.7554083791267,,,,0.9925752,1.9189246,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
29,nsfnet,topozoo/Nsfnet,11,0.8,moving_average,Optimal,0.8663437978734551,0.9768774694075891,1.1001147644444447,0.7941927271392593,1.5738416955555554,1.5738416955555554,0.7423223513552061,0.257677648644794,0.7423223513552061,0.257677648644794,0.7404002623967313,0.7404002623967313,,,,,,
29,nsfnet,topozoo/Nsfnet,11,0.8,linear_autoregressive,Optimal,0.4847639914273362,0.5774008564747131,0.9905190400000001,0.71379090928037,1.41008008,1.41008008,0.7425097357511614,0.25749026424883864,0.7425097357511614,0.25749026424883864,0.7386751052425131,0.7386751052425131,,,,,,
29,nsfnet,topozoo/Nsfnet,11,0.8,lstm,Optimal,0.22724509030936446,0.30703259775720276,0.8143383777777777,0.5871268234022222,1.1592988244999998,1.1592988244999998,0.7405633058878311,0.25943669411216885,0.7405633058878311,0.25943669411216885,0.7358172982974801,0.7358172982974801,,,,,,
29,nsfnet,topozoo/Nsfnet,11,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.22724509030936446,0.30703259775720276,0.8552302086666665,0.6157059567540741,1.2166828057777779,1.2166828057777779,0.7670540131845069,0.23294598681549297,0.7670540131845069,0.23294598681549297,0.7615560391996434,0.7615560391996434,0.5559255480766296,0.9183499217033386,1.0499002508091726,0.85523021,1.6611395,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
30,nsfnet,topozoo/Nsfnet,11,0.8,current_demand_lp,Optimal,0.4912371642652098,0.6264998170609778,0.8662203666666666,0.6162799185885184,1.2264690644444445,0.9699381044444444,0.741226922743359,0.2587730772566411,0.8011076449328586,0.19889235506714142,0.7367531085965912,0.7915366796697548,,,,,,
30,nsfnet,topozoo/Nsfnet,11,0.8,robust_current_demand_lp,Optimal,0.4912371642652098,0.6264998170609778,0.8662203666666667,0.6160550880259259,1.2264690644444445,0.9699381044444444,0.7688984394844508,0.23110156051554925,0.8188458133725417,0.1811541866274583,0.7580558736066157,0.8047013952463011,,,,0.86622036,1.6839329,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
30,nsfnet,topozoo/Nsfnet,11,0.8,moving_average,Optimal,1.0665603782640247,1.1806882113390096,1.0275509446666666,0.7403920889781482,1.4719303637777779,1.1545599706666665,0.7439022875315138,0.2560977124684863,0.7989721487177237,0.2010278512822763,0.739626623299793,0.7942431250414465,,,,,,
30,nsfnet,topozoo/Nsfnet,11,0.8,linear_autoregressive,Optimal,0.36921717425034223,0.4643642205169484,0.8151377288888889,0.5863239150462962,1.1631215209555554,0.891136498,0.7480850821266817,0.2519149178733183,0.7975395231183584,0.20246047688164157,0.7460033953503049,0.7915446789809881,,,,,,
30,nsfnet,topozoo/Nsfnet,11,0.8,lstm,Optimal,0.366269728419965,0.4549983510158401,0.8143383777777777,0.5871268234022222,1.1592988244999998,0.9039248883333334,0.7405633058878311,0.25943669411216885,0.7941386440326202,0.20586135596737976,0.7358172982974801,0.7864222896143144,,,,,,
30,nsfnet,topozoo/Nsfnet,11,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.366269728419965,0.4549983510158401,0.8552302086666665,0.6157059567540741,1.2166828057777779,0.9496762760000002,0.7670540131845069,0.23294598681549297,0.8178655564428154,0.18213444355718458,0.7615560391996434,0.8037070592668157,0.5559255480766296,0.9183499217033386,1.0499002508091726,0.85523021,1.6611395,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
31,nsfnet,topozoo/Nsfnet,11,0.8,current_demand_lp,Optimal,0.4155008867034785,0.5237696147411758,0.7129619558333335,0.5187340229122223,1.0180763044444443,1.389224938333333,0.7519287899980882,0.24807121000191185,0.8236547992130563,0.17634520078694368,0.7458674293473403,0.8240907038734413,,,,,,
31,nsfnet,topozoo/Nsfnet,11,0.8,robust_current_demand_lp,Optimal,0.4155008867034785,0.5237696147411758,0.712961955,0.5183819022033334,1.0180763044444443,1.389224938333333,0.7752330265068392,0.22476697349316074,0.8236547989957199,0.17634520100428008,0.7702748236603087,0.8140307046116361,,,,0.71296195,1.3892249,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
31,nsfnet,topozoo/Nsfnet,11,0.8,moving_average,Optimal,1.0121923461371731,1.1220894409208053,0.9130659473333333,0.6588523033103703,1.3064364533333335,1.7735166699999996,0.7438919726498121,0.2561080273501878,0.8270483446249983,0.1729516553750017,0.7402161782920231,0.8307391694665445,,,,,,
31,nsfnet,topozoo/Nsfnet,11,0.8,linear_autoregressive,Optimal,0.5456250432485245,0.6350770532253102,0.7768202033333333,0.5584401860705185,1.1005839653333334,1.5074451933333333,0.7451850219349019,0.25481497806509823,0.8293205675398394,0.17067943246016065,0.7398761238420412,0.8311934634487517,,,,,,
31,nsfnet,topozoo/Nsfnet,11,0.8,lstm,Optimal,0.6746601653351816,0.7650165491422578,0.8143383777777777,0.5871268234022222,1.1592988244999998,1.5836575850000003,0.7405633058878311,0.25943669411216885,0.8280152128156408,0.17198478718435914,0.7358172982974801,0.8313035648393248,,,,,,
31,nsfnet,topozoo/Nsfnet,11,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.6746601653351816,0.7650165491422578,0.8552302086666665,0.6157059567540741,1.2166828057777779,1.66113945,0.7670540131845069,0.23294598681549297,0.8278986379117191,0.17210136208828086,0.7615560391996434,0.8266538118848317,0.5559255480766296,0.9183499217033386,1.0499002508091726,0.85523021,1.6611395,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
32,nsfnet,topozoo/Nsfnet,11,0.8,current_demand_lp,Optimal,0.3093749465444303,0.4028352270892894,0.625851798,0.44403530904037036,0.863150926888889,0.0,0.7501355174092165,0.24986448259078345,0.8466509940952567,0.15334900590474346,0.7416236382801302,0.8461538489344972,,,,,,
32,nsfnet,topozoo/Nsfnet,11,0.8,robust_current_demand_lp,Optimal,0.3093749465444303,0.4028352270892894,0.625851798,0.44332077403703707,0.863150926888889,0.0,0.7669171917495831,0.23308280825041694,0.8466509940952567,0.15334900590474346,0.7507042997753305,0.8461538489344972,,,,0.6258518,1.2334244,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
32,nsfnet,topozoo/Nsfnet,11,0.8,moving_average,Optimal,0.8055719537082375,0.9063975010871131,0.7994023299999999,0.5722008784155556,1.1305274906666667,0.0,0.7432070613452216,0.25679293865477837,0.845543216804471,0.15445678319552908,0.7382973444571622,0.8461538481705676,,,,,,
32,nsfnet,topozoo/Nsfnet,11,0.8,linear_autoregressive,Optimal,0.24912451286572618,0.32739637290045426,0.6131677016666667,0.43447777138074073,0.8470943409777778,0.0,0.7413695468808351,0.2586304531191649,0.8414904988989916,0.15850950110100828,0.7363274211856302,0.8461538481244224,,,,,,
32,nsfnet,topozoo/Nsfnet,11,0.8,lstm,Optimal,0.8775483045107215,0.9712678762851639,0.8143383777777777,0.5871268234022222,1.1592988244999998,0.0,0.7405633058878311,0.25943669411216885,0.842816186306416,0.15718381369358403,0.7358172982974801,0.8461538477693783,,,,,,
32,nsfnet,topozoo/Nsfnet,11,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.8775483045107215,0.9712678762851639,0.8552302086666665,0.6157059567540741,1.2166828057777779,0.0,0.7670540131845069,0.23294598681549297,0.8429289489964867,0.15707105100351326,0.7615560391996434,0.8461538472322832,0.5559255480766296,0.9183499217033386,1.0499002508091726,0.85523021,1.6611395,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
33,nsfnet,topozoo/Nsfnet,11,0.8,current_demand_lp,Optimal,0.2621898597128989,0.33102057551988084,0.5525852922222222,0.40192931682851857,0.8135800822222222,0.0,0.7523819677437557,0.24761803225624437,0.8427585347469718,0.15724146525302818,0.7519404606950612,0.84615384769499,,,,,,
