time_step,topology,topology_source,seed,load_scale,method_profile,experiment_label,ablation_family,ablation_variant,method,solver_status,history_window,transformer_model_dim,transformer_num_heads,transformer_num_layers,transformer_dropout,transformer_epochs,transformer_learning_rate,robust_max_scenarios,robust_num_central_scenarios,robust_include_random_scenario,robust_nominal_weight,robust_worst_case_weight,uncertainty_multiplier_config,prediction_mae,prediction_rmse,nominal_max_utilization,nominal_avg_utilization,critical_failure_reopt_max_utilization,random_failure_reopt_max_utilization,critical_failure_fixed_served_fraction,critical_failure_fixed_disrupted_fraction,random_failure_fixed_served_fraction,random_failure_fixed_disrupted_fraction,critical_failure_fixed_fairness,random_failure_fixed_fairness,uncertainty_mean,uncertainty_max,routing_demand_inflation_ratio,robust_nominal_utilization,robust_worst_case_utilization,robust_failure_scenarios
22,abilene,topozoo/Abilene,7,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,current_demand_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.4426457545964626,0.5564479385147275,0.8664926755555554,0.5057005044484126,2.3106471333333336,0.9485770155555555,0.6849863450251474,0.3150136549748525,0.8564360918024155,0.14356390819758447,0.6901420759336712,0.8659702033470139,,,,,,
22,abilene,topozoo/Abilene,7,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,robust_current_demand_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.4426457545964626,0.5564479385147275,0.8664926759999999,0.5047168967460317,2.3106471333333336,0.9485770155555555,0.6843825468279056,0.3156174531720944,0.8464313202846535,0.15356867971534643,0.6897866247276,0.8625126334044909,,,,0.86649267,2.3106471,Denver->Kansas City & Kansas City->Denver
22,abilene,topozoo/Abilene,7,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,uncertainty_aware_lstm_robust_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.296125862242513,0.37357001023200065,0.9500242044444445,0.5516104498690476,2.0777950666666665,1.0260648844444444,0.6809286921863409,0.31907130781365917,0.8651359699861422,0.13486403001385786,0.6953459670449857,0.8714862897713904,0.6164095401763916,1.517130732536316,1.0457474049090754,0.9500242,2.5333979,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
23,abilene,topozoo/Abilene,7,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,current_demand_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.6047241732526966,0.7066845495796752,0.9729626613333331,0.5687758773611111,2.5945670955555555,0.9729626626666665,0.6816908565081103,0.31830914349188966,0.8883322373454607,0.11166776265453927,0.6897016962049087,0.8818181829012873,,,,,,
23,abilene,topozoo/Abilene,7,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,robust_current_demand_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.6047241732526966,0.7066845495796752,0.9729626626666665,0.5680443804920635,2.5945670955555555,0.9729626626666665,0.6807613439553832,0.3192386560446168,0.8908662423880399,0.10913375761196005,0.6893441341699864,0.8818181828176891,,,,0.97296266,2.5945671,Denver->Kansas City & Kansas City->Denver
23,abilene,topozoo/Abilene,7,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,uncertainty_aware_lstm_robust_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.8536458122658283,0.9538907283461521,0.9500242044444445,0.5516104498690476,2.0777950666666665,0.9500242022222223,0.6809286921863409,0.31907130781365917,0.8869694993718976,0.1130305006281024,0.6953459670449857,0.8818181829429741,0.6164095401763916,1.517130732536316,1.0457474049090754,0.9500242,2.5333979,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
24,abilene,topozoo/Abilene,7,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,current_demand_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.5283063173149576,0.6328740067330925,1.1247888155555554,0.6589156292345236,2.9994368377777785,1.1247888177777778,0.6864332503580746,0.31356674964192544,0.8791499201082966,0.1208500798917034,0.6889263894866472,0.8815626305710209,,,,,,
24,abilene,topozoo/Abilene,7,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,robust_current_demand_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.5283063173149576,0.6328740067330925,1.1247888146666667,0.6579927252103175,2.4434383200000003,1.1247888177777778,0.6780658269248033,0.3219341730751966,0.8733271391001122,0.1266728608998879,0.6818181833274529,0.8727272730302605,,,,1.1247888,2.9994368,Denver->Kansas City & Kansas City->Denver
24,abilene,topozoo/Abilene,7,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,uncertainty_aware_lstm_robust_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,1.356586420806443,1.4797185910396198,0.9500242044444445,0.5516104498690476,2.0777950666666665,0.9500242022222223,0.6809286921863409,0.31907130781365917,0.8752081885723928,0.12479181142760712,0.6953459670449857,0.8727272733169298,0.6164095401763916,1.517130732536316,1.0457474049090754,0.9500242,2.5333979,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
25,abilene,topozoo/Abilene,7,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,current_demand_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.3517778190579255,0.4406315902353413,1.2483893644444444,0.7396712625619049,3.3290382999999997,1.248389365,0.6830251885047692,0.3169748114952308,0.8792051131632275,0.12079488683677259,0.6891463535228086,0.8803168412966319,,,,,,
25,abilene,topozoo/Abilene,7,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,robust_current_demand_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.3517778190579255,0.4406315902353413,1.2483893644444444,0.7405286415525397,3.3290382999999997,1.248389365,0.6830251884487999,0.31697481155120016,0.8845565414033763,0.11544345859662372,0.6879825302612669,0.8879808383765836,,,,1.2483894,3.3290383,Denver->Kansas City & Kansas City->Denver
25,abilene,topozoo/Abilene,7,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,uncertainty_aware_lstm_robust_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,1.645201181039683,1.7946991664204528,0.9500242044444445,0.5516104498690476,2.0777950666666665,0.9500242044444445,0.6809286921863409,0.31907130781365917,0.8846069228585436,0.11539307714145634,0.6953459670449857,0.8898399147081176,0.6164095401763916,1.517130732536316,1.0457474049090754,0.9500242,2.5333979,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
26,abilene,topozoo/Abilene,7,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,current_demand_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.33955799915141643,0.8418832147489886,1.3514442226666668,0.784568825638889,2.9484577383333326,2.358766190666666,0.6822960859841882,0.3177039140158117,0.7663023787294233,0.23369762127057667,0.6901220256505103,0.7682162760983465,,,,,,
26,abilene,topozoo/Abilene,7,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,robust_current_demand_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.33955799915141643,0.8418832147489886,1.351444222222222,0.781933576429762,2.9484577383333326,2.358766190666666,0.6823624869989222,0.3176375130010778,0.7662359777311729,0.2337640222688271,0.6929654271763235,0.768553733550582,,,,1.3514442,3.6038513,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
26,abilene,topozoo/Abilene,7,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,uncertainty_aware_lstm_robust_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,1.7812912849988203,2.0657015582595175,0.9500242044444445,0.5516104498690476,2.0777950666666665,1.6622360533333334,0.6809286921863409,0.31907130781365917,0.7643036018475817,0.23569639815241838,0.6953459670449857,0.7675883275932193,0.6164095401763916,1.517130732536316,1.0457474049090754,0.9500242,2.5333979,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
27,abilene,topozoo/Abilene,7,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,current_demand_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.4587881065925961,0.9369140985206215,1.480641644,0.8172025875119047,3.948377711111111,1.480641644,0.6759506399796247,0.3240493600203754,0.8876296505043415,0.11237034949565863,0.6881256937697835,0.8818181824838027,,,,,,
27,abilene,topozoo/Abilene,7,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,robust_current_demand_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.4587881065925961,0.9369140985206215,1.480641644,0.8179336832103176,3.948377711111111,1.480641644,0.6732108186874978,0.32678918131250223,0.8874543619521577,0.11254563804784243,0.6852364250193685,0.8818181824628211,,,,1.4806416,3.9483777,Denver->Kansas City & Kansas City->Denver
27,abilene,topozoo/Abilene,7,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,uncertainty_aware_lstm_robust_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,1.3861094507564864,1.5144541954737654,0.9500242044444445,0.5516104498690476,2.0777950666666665,0.9500242022222223,0.6809286921863409,0.31907130781365917,0.8869694993718976,0.1130305006281024,0.6953459670449857,0.8818181829429741,0.6164095401763916,1.517130732536316,1.0457474049090754,0.9500242,2.5333979,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
28,abilene,topozoo/Abilene,7,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,current_demand_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.5035211249911341,0.6184896478427215,1.2759707426666667,0.746881982079365,3.4025886466666653,3.4025886466666653,0.681553206435223,0.31844679356477695,0.681553206435223,0.31844679356477695,0.6895379896605134,0.6895379896605134,,,,,,
28,abilene,topozoo/Abilene,7,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,robust_current_demand_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.5035211249911341,0.6184896478427215,1.2759707433333332,0.7458632223032141,3.4025886466666653,3.4025886466666653,0.6799756910604036,0.3200243089395965,0.6799756910604036,0.3200243089395965,0.6887107869128859,0.6887107869128859,,,,1.2759707,3.4025886,Denver->Kansas City & Kansas City->Denver
28,abilene,topozoo/Abilene,7,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,uncertainty_aware_lstm_robust_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.9096463248788436,1.012117428806897,0.9500242044444445,0.5516104498690476,2.0777950666666665,2.5333978688888883,0.6809286921863409,0.31907130781365917,0.6815378896110397,0.31846211038896033,0.6953459670449857,0.6898413011107252,0.6164095401763916,1.517130732536316,1.0457474049090754,0.9500242,2.5333979,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
29,abilene,topozoo/Abilene,7,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,current_demand_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.644879776654509,0.7566939160084061,1.1314094644444446,0.6729953022896825,3.017091897777778,1.1314094622222222,0.68157122588941,0.31842877411059,0.8393755114605189,0.16062448853948114,0.6869021064746091,0.8390684671854846,,,,,,
29,abilene,topozoo/Abilene,7,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,robust_current_demand_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.644879776654509,0.7566939160084061,1.1314094644444446,0.6727233201992062,3.017091897777778,1.1314094622222222,0.6815712255803278,0.31842877441967216,0.8412548756128856,0.15874512438711444,0.6868144962673948,0.8399879953031755,,,,1.1314095,3.0170919,Denver->Kansas City & Kansas City->Denver
29,abilene,topozoo/Abilene,7,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,uncertainty_aware_lstm_robust_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.3225159267937077,0.3902302201605341,0.9500242044444445,0.5516104498690476,2.0777950666666665,0.9500242044444445,0.6809286921863409,0.31907130781365917,0.8334505687359518,0.16654943126404828,0.6953459670449857,0.8379543953143599,0.6164095401763916,1.517130732536316,1.0457474049090754,0.9500242,2.5333979,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
