time_step,topology,topology_source,seed,load_scale,method,solver_status,prediction_mae,prediction_rmse,nominal_max_utilization,nominal_avg_utilization,critical_failure_reopt_max_utilization,random_failure_reopt_max_utilization,critical_failure_fixed_served_fraction,critical_failure_fixed_disrupted_fraction,random_failure_fixed_served_fraction,random_failure_fixed_disrupted_fraction,critical_failure_fixed_fairness,random_failure_fixed_fairness,uncertainty_mean,uncertainty_max,routing_demand_inflation_ratio,robust_nominal_utilization,robust_worst_case_utilization,robust_failure_scenarios
26,abilene,topozoo/Abilene,11,0.8,linear_autoregressive,Optimal,0.31422962743154476,0.7183960866306345,1.0641526682666667,0.6012331405190476,2.837740446666667,1.7302585706666667,0.6764651600261895,0.32353483997381044,0.7604669599758945,0.2395330400241055,0.6906214539823458,0.7682369136760706,,,,,,
26,abilene,topozoo/Abilene,11,0.8,lstm,Optimal,1.23599993413317,1.524210251902068,0.7589172022222223,0.4295538530678572,2.0237792022222223,1.2241319546666665,0.6767580503142954,0.3232419496857047,0.761576509429455,0.23842349057054502,0.6909003635242698,0.7672148991000237,,,,,,
26,abilene,topozoo/Abilene,11,0.8,uncertainty_aware_lstm_robust_lp,Optimal,1.23599993413317,1.524210251902068,0.7987312511111112,0.4479727462341269,2.12995,1.2892205840000002,0.6717049089527364,0.3282950910472637,0.7651976005378129,0.23480239946218714,0.6954356650447463,0.7628710070141168,0.5539571046829224,1.0859557390213013,1.0513678967194933,0.79873125,2.12995,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
27,abilene,topozoo/Abilene,11,0.8,current_demand_lp,Optimal,0.3923481778651882,0.8162572858110211,1.1687486177777775,0.6325932013333333,3.1166629555555554,1.1687486177777775,0.6701237274069818,0.3298762725930181,0.8888796809308689,0.1111203190691311,0.6909034147746171,0.881818182390268,,,,,,
27,abilene,topozoo/Abilene,11,0.8,robust_current_demand_lp,Optimal,0.3923481778651882,0.8162572858110211,1.1687486177777775,0.6295839276150794,3.1166629555555554,1.1687486177777775,0.6640919490698732,0.33590805093012677,0.8829239957968802,0.11707600420311971,0.6904209503572222,0.8818181821678588,,,,1.1687486,3.116663,Denver->Kansas City & Kansas City->Denver
27,abilene,topozoo/Abilene,11,0.8,moving_average,Optimal,0.2204458113181315,0.294309188288198,1.04264362,0.5810144700521827,2.780382986666667,1.042643625,0.6733749922538114,0.3266250077461887,0.891290133034433,0.10870986696556695,0.6909060052512379,0.881818183259042,,,,,,
27,abilene,topozoo/Abilene,11,0.8,linear_autoregressive,Optimal,0.5074993515627226,0.6126045701678056,1.1422071936,0.6523805313920634,3.0458858488888887,1.1422071933333333,0.6801153962251301,0.31988460377486994,0.8934461510320663,0.10655384896793373,0.6908979195552779,0.8818181828872985,,,,,,
27,abilene,topozoo/Abilene,11,0.8,lstm,Optimal,0.9649554546279233,1.0707707202228192,0.7589172022222223,0.4295538530678572,2.0237792022222223,0.7589172044444445,0.6767580503142954,0.3232419496857047,0.8917498185284195,0.1082501814715805,0.6909003635242698,0.8818181836388218,,,,,,
27,abilene,topozoo/Abilene,11,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.9649554546279233,1.0707707202228192,0.7987312511111112,0.4479727462341269,2.12995,0.7987312511111112,0.6717049089527364,0.3282950910472637,0.8853763894222124,0.11462361057778761,0.6954356650447463,0.8818181827292795,0.5539571046829224,1.0859557390213013,1.0513678967194933,0.79873125,2.12995,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
28,abilene,topozoo/Abilene,11,0.8,current_demand_lp,Optimal,0.4262824453003438,0.5467043402730334,1.044103764,0.5826874292515873,2.7842766999999995,2.7842766999999995,0.6761156284711924,0.32388437152880756,0.6761156284711924,0.32388437152880756,0.6908455155294885,0.6908455155294885,,,,,,
28,abilene,topozoo/Abilene,11,0.8,robust_current_demand_lp,Optimal,0.4262824453003438,0.5467043402730334,1.044103762666667,0.5798220427261905,2.7842766999999995,2.7842766999999995,0.6699341961029053,0.3300658038970947,0.6699341961029053,0.3300658038970947,0.6903083656571372,0.6903083656571372,,,,1.0441038,2.7842767,Denver->Kansas City & Kansas City->Denver
28,abilene,topozoo/Abilene,11,0.8,moving_average,Optimal,0.48858394191416893,0.6159467086800052,1.077598771111111,0.5990479367904761,2.873596715555556,2.873596715555556,0.6738019236113434,0.3261980763886565,0.6738019236113434,0.3261980763886565,0.690896198442679,0.690896198442679,,,,,,
28,abilene,topozoo/Abilene,11,0.8,linear_autoregressive,Optimal,0.2242340616358637,0.3022354826070769,0.9618563288888888,0.5418830189734126,1.9498846233333338,2.564950208888889,0.6680609393586212,0.3319390606413788,0.6763154916993792,0.32368450830062084,0.6815320344126035,0.690741023707298,,,,,,
28,abilene,topozoo/Abilene,11,0.8,lstm,Optimal,0.5779540678854227,0.6616578496963947,0.7589172022222223,0.4295538530678572,2.0237792022222223,2.0237792022222223,0.6767580503142954,0.3232419496857047,0.6767580503142954,0.3232419496857047,0.6909003635242698,0.6909003635242698,,,,,,
28,abilene,topozoo/Abilene,11,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.5779540678854227,0.6616578496963947,0.7987312511111112,0.4479727462341269,2.12995,2.12995,0.6717049089527364,0.3282950910472637,0.6717049089527364,0.3282950910472637,0.6954356650447463,0.6954356650447463,0.5539571046829224,1.0859557390213013,1.0513678967194933,0.79873125,2.12995,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
29,abilene,topozoo/Abilene,11,0.8,current_demand_lp,Optimal,0.5239175151530002,0.6284232565531006,0.9216271015999998,0.518958571197619,2.4576722666666666,0.9216271026666666,0.6778125256885722,0.3221874743114278,0.853428255503485,0.14657174449651492,0.6908796853309143,0.8516449097991503,,,,,,
29,abilene,topozoo/Abilene,11,0.8,robust_current_demand_lp,Optimal,0.5239175151530002,0.6284232565531006,0.9216271026666666,0.5161623117261904,2.4576722666666666,0.9216271026666666,0.672455573297602,0.3275444267023981,0.8640152620360698,0.13598473796393026,0.6904436466385444,0.854545455443272,,,,0.9216271,2.4576723,Denver->Kansas City & Kansas City->Denver
29,abilene,topozoo/Abilene,11,0.8,moving_average,Optimal,0.881093457473109,1.0184711066941783,1.0540300977777777,0.5859835903095238,2.8107469177777777,1.0540300955555557,0.6742266943821574,0.3257733056178425,0.8558256020674201,0.14417439793258002,0.6908474744859457,0.847984194753169,,,,,,
29,abilene,topozoo/Abilene,11,0.8,linear_autoregressive,Optimal,0.5315320718492533,0.6223356447948025,0.9298568155555555,0.5259322452007937,1.8788633216666668,0.9298568157777777,0.6699378051403998,0.3300621948596002,0.8442911915317622,0.15570880846823773,0.6806896982887523,0.8416579239215884,,,,,,
29,abilene,topozoo/Abilene,11,0.8,lstm,Optimal,0.19903040651087026,0.26105369524885097,0.7589172022222223,0.4295538530678572,2.0237792022222223,0.7589172008333332,0.6767580503142954,0.3232419496857047,0.8550118032456316,0.14498819675436836,0.6909003635242698,0.8490327709466619,,,,,,
29,abilene,topozoo/Abilene,11,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.19903040651087026,0.26105369524885097,0.7987312511111112,0.4479727462341269,2.12995,0.7987312499999999,0.6717049089527364,0.3282950910472637,0.8335753875917131,0.1664246124082869,0.6954356650447463,0.8317984622797195,0.5539571046829224,1.0859557390213013,1.0513678967194933,0.79873125,2.12995,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
30,abilene,topozoo/Abilene,11,0.8,current_demand_lp,Optimal,0.447290302834663,0.5501524601224886,0.7678717546666667,0.4443708893325397,2.047658008888889,0.767871756,0.6760164815693787,0.3239835184306214,0.8858809331736728,0.11411906682632729,0.6923792474031918,0.9000000003933306,,,,,,
30,abilene,topozoo/Abilene,11,0.8,robust_current_demand_lp,Optimal,0.447290302834663,0.5501524601224886,0.7678717549333334,0.44246946374365087,2.047658008888889,0.767871756,0.6801532291255743,0.31984677087442565,0.8824134999280284,0.11758650007197163,0.6991903166065501,0.8954024560337872,,,,0.76787176,2.047658,Denver->Kansas City & Kansas City->Denver
30,abilene,topozoo/Abilene,11,0.8,moving_average,Optimal,1.0447008344520499,1.1844580976558972,0.9755878081599999,0.5441499232419167,2.6015674844444443,0.9755878066666666,0.682444067659224,0.31755593234077595,0.888793119540135,0.11120688045986508,0.6999723326570583,0.9000000007181483,,,,,,
30,abilene,topozoo/Abilene,11,0.8,linear_autoregressive,Optimal,0.3992399805083021,0.48895558902034486,0.7740830755555554,0.43795124275952385,1.5594674416666667,0.7740830734666667,0.6684101131783721,0.3315898868216279,0.886878889857058,0.11312111014294203,0.6813872350977676,0.9000000012172668,,,,,,
30,abilene,topozoo/Abilene,11,0.8,lstm,Optimal,0.3415278834975638,0.43179052811846125,0.7589172022222223,0.4295538536551588,2.0237792022222223,0.7589172006666668,0.6767580497012115,0.32324195029878844,0.8869568962349835,0.11304310376501649,0.6909003635242698,0.900000001046544,,,,,,
30,abilene,topozoo/Abilene,11,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.3415278834975638,0.43179052811846125,0.7987312511111112,0.4479727469285714,2.12995,0.7987312511111112,0.6717049083062545,0.3282950916937454,0.8931720597806481,0.10682794021935196,0.6954356647739788,0.9000000003214305,0.5539571046829224,1.0859557390213013,1.051367897450346,0.79873125,2.12995,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
31,abilene,topozoo/Abilene,11,0.8,current_demand_lp,Optimal,0.39675007657722744,0.499531036593812,0.65562958,0.3765786980458055,1.3460523699999998,0.6556295797333334,0.6742678280851538,0.32573217191484616,0.8698063687898591,0.13019363121014083,0.6818115880282114,0.8818120936029106,,,,,,
31,abilene,topozoo/Abilene,11,0.8,robust_current_demand_lp,Optimal,0.39675007657722744,0.499531036593812,0.65562958,0.3739755587499999,1.3460523699999998,0.6556295797333334,0.6755626040191854,0.32443739598081467,0.8747149304312104,0.12528506956878957,0.6967086163797968,0.8967070794492898,,,,0.65562958,1.7483455,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
31,abilene,topozoo/Abilene,11,0.8,moving_average,Optimal,1.0080506691951396,1.1105748868478964,0.8473080516000001,0.4796544821414286,1.7155370599999995,0.847308051111111,0.6738283083024372,0.3261716916975627,0.8682970045086335,0.13170299549136658,0.688907648387597,0.8889914702575286,,,,,,
31,abilene,topozoo/Abilene,11,0.8,linear_autoregressive,Optimal,0.24566892466309076,0.3174722937306595,0.6243657488888888,0.35015327917142863,1.6649753244444443,0.6243657466666668,0.6756945685923929,0.32430543140760715,0.8605709437411938,0.13942905625880622,0.6905267480170512,0.8814351375184108,,,,,,
31,abilene,topozoo/Abilene,11,0.8,lstm,Optimal,0.6829015278368424,0.7748858958210036,0.7589172053333334,0.4295538569956349,2.023779213333333,0.7589172075555556,0.676758076997417,0.3232419230025831,0.8639629478691984,0.13603705213080153,0.6909003635801082,0.8818094274307823,,,,,,
31,abilene,topozoo/Abilene,11,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.6829015278368424,0.7748858958210036,0.7987312533333333,0.4479727498492064,2.1299500088888887,0.7987312546666667,0.6717049088771475,0.32829509112285254,0.8703012248388162,0.12969877516118372,0.6954356650942346,0.8954345219422991,0.5539571046829224,1.0859557390213013,1.0513678093277194,0.79873125,2.12995,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
32,abilene,topozoo/Abilene,11,0.8,current_demand_lp,Optimal,0.2824787468891068,0.36981126519957525,0.5792283322222221,0.3192582281126984,1.157364725,0.92589178,0.6645324220228844,0.3354675779771156,0.7748171089384298,0.22518289106157022,0.6840192591786486,0.7760682628764279,,,,,,
32,abilene,topozoo/Abilene,11,0.8,robust_current_demand_lp,Optimal,0.2824787468891068,0.36981126519957525,0.5792283320000001,0.31743912348412706,1.544608884444444,0.92589178,0.6646686774180072,0.3353313225819928,0.7690137012086233,0.2309862987913767,0.6960086279930706,0.762609995707497,,,,0.57922833,1.5446089,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
32,abilene,topozoo/Abilene,11,0.8,moving_average,Optimal,0.7324856635469671,0.8266262340005114,0.7310891942222223,0.41510435760067466,1.9495711822222228,1.187810204,0.6775084456042871,0.3224915543957128,0.7599629275917503,0.24003707240824967,0.6915187425958913,0.7642573606052594,,,,,,
32,abilene,topozoo/Abilene,11,0.8,linear_autoregressive,Optimal,0.19542088736860838,0.27102147582999353,0.5569153133333334,0.3117801632027778,1.4851074977777778,0.9034013866666665,0.676122125342679,0.323877874657321,0.7594141988146416,0.24058580118535833,0.6908814639278699,0.7672320363230921,,,,,,
32,abilene,topozoo/Abilene,11,0.8,lstm,Optimal,0.819300973958116,0.9174185175462187,0.7589172622666667,0.42955388829999996,2.0237793622222218,1.2241320266666669,0.6767580896715734,0.32324191032842664,0.7615765347259431,0.23842346527405686,0.6909003610831642,0.7672149043402883,,,,,,
32,abilene,topozoo/Abilene,11,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.819300973958116,0.9174185175462187,0.7987313088888889,0.44797278047619044,2.129950155555556,1.289220652,0.6717049192374291,0.3282950807625708,0.7651975984551492,0.23480240154485083,0.6954356645212527,0.7628710080741921,0.5539571046829224,1.0859557390213013,1.0513677899052534,0.79873131,2.1299502,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
33,abilene,topozoo/Abilene,11,0.8,current_demand_lp,Optimal,0.2672214425709202,0.35203976369477813,0.5301880583866666,0.3005084409563095,1.0677936931666665,0.8542349545333332,0.6731662353037048,0.32683376469629516,0.7662379225697746,0.23376207743022526,0.6817882817363967,0.7737463437566463,,,,,,
33,abilene,topozoo/Abilene,11,0.8,robust_current_demand_lp,Optimal,0.2672214425709202,0.35203976369477813,0.5301880598666667,0.29766654364484124,1.0677936931666665,0.8542349545333332,0.6628342872231261,0.33716571277687396,0.7765698705578769,0.22343012944212307,0.6855248354578192,0.772448423470427,,,,0.53018806,1.4138348,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
33,abilene,topozoo/Abilene,11,0.8,moving_average,Optimal,0.39173845918853795,0.48648831042895363,0.633229433456,0.3604918254122539,1.6886118222222222,1.0309581466666666,0.6766084264779757,0.3233915735220243,0.7601209627946666,0.23987903720533332,0.690909088801109,0.7647942278617457,,,,,,
33,abilene,topozoo/Abilene,11,0.8,linear_autoregressive,Optimal,0.281285340749412,0.3638711930336258,0.4694071086666667,0.2642407503764682,1.2517522844444442,0.7641282213333331,0.6775059838315329,0.32249401616846707,0.7577366186435905,0.24226338135640943,0.6908924689114048,0.7671647926423858,,,,,,
33,abilene,topozoo/Abilene,11,0.8,lstm,Optimal,0.8115229865723383,0.9137984708087644,0.7589172650666667,0.4295538935551588,2.0237793711111105,1.2241320186666664,0.6767580861463427,0.3232419138536573,0.7615765322736088,0.23842346772639122,0.6909003616898094,0.7672149121587339,,,,,,
33,abilene,topozoo/Abilene,11,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.8115229865723383,0.9137984708087644,0.7987313088888889,0.44797278519444456,2.129950155555555,1.2892206426666666,0.6717049183504982,0.3282950816495019,0.7651975963667802,0.2348024036332197,0.6954356648232007,0.7628710073350928,0.5539571046829224,1.0859557390213013,1.0513678001371898,0.79873131,2.1299502,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
34,abilene,topozoo/Abilene,11,0.8,current_demand_lp,Optimal,0.3260161844587099,0.43528717247898746,0.5175772933333335,0.2997896678369048,1.3802061155555556,0.5175772945,0.6755537234689144,0.3244462765310856,0.8930003901974262,0.10699960980257389,0.688481120816909,0.881818182427166,,,,,,
34,abilene,topozoo/Abilene,11,0.8,robust_current_demand_lp,Optimal,0.3260161844587099,0.43528717247898746,0.5175772933333334,0.298533436468254,1.3802061155555556,0.5175772945,0.6692522560568763,0.33074774394312373,0.8865969795811448,0.1134030204188552,0.6879037438188823,0.881818182483085,,,,0.51757729,1.3802061,Denver->Kansas City & Kansas City->Denver
34,abilene,topozoo/Abilene,11,0.8,moving_average,Optimal,0.22405015456465463,0.2865376433368317,0.5706558177777777,0.3237616458329365,1.156531448333333,0.5706558177777777,0.669064163823161,0.3309358361768391,0.8914067464675434,0.10859325353245654,0.6813348796295265,0.8818181840534046,,,,,,
34,abilene,topozoo/Abilene,11,0.8,linear_autoregressive,Optimal,0.2942182242192047,0.3692872629351176,0.5376983213333333,0.29925145806876985,1.0838519733333334,0.5376983244444445,0.6644919611286252,0.3355080388713748,0.8908038135578988,0.10919618644210125,0.6820837989717236,0.8818181841007696,,,,,,
34,abilene,topozoo/Abilene,11,0.8,lstm,Optimal,0.5959077210952818,0.6800518537850251,0.7589173555555556,0.42955394559444443,2.0237796111111113,0.7589173555555555,0.6767581152038044,0.3232418847961957,0.8917498513717107,0.10825014862828933,0.6909003618578167,0.8818181831184827,,,,,,
34,abilene,topozoo/Abilene,11,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.5959077210952818,0.6800518537850251,0.7987314066666666,0.44797283907539687,2.1299504155555558,0.7987314088888889,0.6717049292708789,0.32829507072912106,0.8853764049269217,0.11462359507307826,0.6954356652977799,0.8818181824645069,0.5539571046829224,1.0859557390213013,1.0513677364432832,0.79873141,2.1299504,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
