time_step,topology,topology_source,seed,load_scale,method_profile,experiment_label,ablation_family,ablation_variant,method,solver_status,history_window,transformer_model_dim,transformer_num_heads,transformer_num_layers,transformer_dropout,transformer_epochs,transformer_learning_rate,robust_max_scenarios,robust_num_central_scenarios,robust_include_random_scenario,robust_nominal_weight,robust_worst_case_weight,uncertainty_multiplier_config,prediction_mae,prediction_rmse,nominal_max_utilization,nominal_avg_utilization,critical_failure_reopt_max_utilization,random_failure_reopt_max_utilization,critical_failure_fixed_served_fraction,critical_failure_fixed_disrupted_fraction,random_failure_fixed_served_fraction,random_failure_fixed_disrupted_fraction,critical_failure_fixed_fairness,random_failure_fixed_fairness,uncertainty_mean,uncertainty_max,routing_demand_inflation_ratio,robust_nominal_utilization,robust_worst_case_utilization,robust_failure_scenarios
25,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,linear_autoregressive,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.29035614212575084,0.3568349678289677,1.381726255,0.9909479704,1.9527512483333331,1.804098998,0.7461982455323859,0.2538017544676141,0.8827026831366324,0.11729731686336758,0.7416018695942349,0.883059671096926,,,,,,
25,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,lstm,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,1.70265271353227,1.840432565088,0.9493799622222222,0.6831248403559259,1.3501478333333334,1.2456965422222221,0.7441423150656267,0.2558576849343734,0.882283071006632,0.11771692899336801,0.7402294261551634,0.8827353792728355,,,,,,
25,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,transformer,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,1.6377263163666667,1.7720674724276964,0.9678974644444446,0.6963896094434074,1.3760384666666667,1.2714933899999998,0.7401055679802961,0.25989443201970386,0.8821918964310036,0.11780810356899638,0.7347355549712498,0.8829275815488078,,,,,,
26,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,moving_average,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,1.1179162460624326,1.3220542139916074,1.1427962455555556,0.8227064693281482,1.6176252422222224,2.227254328888889,0.7421026848220748,0.2578973151779253,0.7924030332538146,0.20759696674618544,0.7365656843761975,0.7900416818986886,,,,,,
26,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,linear_autoregressive,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.2877474387001547,0.5249616517503375,1.4825409583333333,1.058160899474074,2.0889240502222224,2.872850135555555,0.7420329453629925,0.25796705463700764,0.7905867405309263,0.20941325946907383,0.7405596027746234,0.7899123925175219,,,,,,
26,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,lstm,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,1.7830002400525802,1.9775627962510314,0.9493799622222222,0.6831248403559259,1.3501478333333334,1.850065702222222,0.7441423150656267,0.2558576849343734,0.7921772457318138,0.2078227542681862,0.7402294261551634,0.7894856521100614,,,,,,
26,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,transformer,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,1.718066832816447,1.9105954472626374,0.9678997477777778,0.6963910455573333,1.3760416759777776,1.8865808488888893,0.7401055053707573,0.2598944946292427,0.7922813464835802,0.20771865351641983,0.7347355847173341,0.7891834051286075,,,,,,
27,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,moving_average,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.4672835792359617,0.5509354477747461,1.2423587121666666,0.8948089660961926,1.7667003726888888,1.791544628,0.7452901953638283,0.2547098046361717,0.8275452313877749,0.17245476861222503,0.7404097014447371,0.8224210282400809,,,,,,
27,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,linear_autoregressive,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.3893229438853116,0.4936044483359178,1.4768221949999998,1.0557643968577777,2.1119588450000006,2.1276597533333335,0.7397866449874382,0.26021335501256176,0.8284720448735473,0.1715279551264526,0.7335439863652448,0.8263894524395734,,,,,,
27,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,lstm,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,1.4534095669825111,1.5783177814560265,0.9493799622222222,0.6831248403559259,1.3501478333333334,1.3661831355555556,0.7441423150656267,0.2558576849343734,0.8272503303481774,0.1727496696518226,0.7402294261551634,0.8205128217281616,,,,,,
