time_step,topology,topology_source,seed,load_scale,method,solver_status,prediction_mae,prediction_rmse,nominal_max_utilization,nominal_avg_utilization,critical_failure_reopt_max_utilization,random_failure_reopt_max_utilization,critical_failure_fixed_served_fraction,critical_failure_fixed_disrupted_fraction,random_failure_fixed_served_fraction,random_failure_fixed_disrupted_fraction,critical_failure_fixed_fairness,random_failure_fixed_fairness,uncertainty_mean,uncertainty_max,routing_demand_inflation_ratio,robust_nominal_utilization,robust_worst_case_utilization,robust_failure_scenarios
24,nsfnet,topozoo/Nsfnet,7,0.8,current_demand_lp,Optimal,0.4698920050416691,0.5793478078694179,1.0080733725000002,0.7250683141948148,1.385054365,0.0,0.7487289221403741,0.25127107785962594,0.8466077381282469,0.15339226187175312,0.747667691097036,0.8461538473309291,,,,,,
24,nsfnet,topozoo/Nsfnet,7,0.8,robust_current_demand_lp,Optimal,0.4698920050416691,0.5793478078694179,1.0080733711111112,0.7247825156796296,1.385054365,0.0,0.7651997805418496,0.23480021945815044,0.8466077381282469,0.15339226187175312,0.7589561776260731,0.8461538473309291,,,,1.0080734,1.8960889,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
24,nsfnet,topozoo/Nsfnet,7,0.8,moving_average,Optimal,0.9425568661934445,1.0467188415640163,0.8614858366666668,0.6123592245111111,1.175592228888889,0.0,0.7495686219921397,0.2504313780078603,0.8478442540663352,0.15215574593366488,0.7446844741089771,0.8461538475114893,,,,,,
24,nsfnet,topozoo/Nsfnet,7,0.8,linear_autoregressive,Optimal,0.6557675483586135,0.7554788474403794,0.9466589666666666,0.6736176471455557,1.299585602222222,0.0,0.7485697878861877,0.2514302121138123,0.8471441743553461,0.15285582564465391,0.7455706948496855,0.8461538467738334,,,,,,
24,nsfnet,topozoo/Nsfnet,7,0.8,lstm,Optimal,1.1169792642502712,1.224617144343906,0.8045769402222221,0.5754615319874073,1.1054490603333336,0.0,0.7507350242355394,0.24926497576446066,0.8491617662771163,0.15083823372288369,0.7457135266378444,0.8461538479526226,,,,,,
24,nsfnet,topozoo/Nsfnet,7,0.8,uncertainty_aware_lstm_robust_lp,Optimal,1.1169792642502712,1.224617144343906,0.8432363033333333,0.6020712111044446,1.1581884111111111,0.0,0.7609141987752108,0.2390858012247892,0.8489161047764162,0.1510838952235839,0.7547168655039913,0.846153847101,0.5155062675476074,0.8854181170463562,1.0477646713085977,0.8432363,1.5675794,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
24,nsfnet,topozoo/Nsfnet,7,0.8,transformer,Optimal,0.9011338141085452,1.0035550312627897,0.8706297533333333,0.621735537952963,1.19973326,0.0,0.7499215115921014,0.2500784884078986,0.8488132280182807,0.15118677198171918,0.7459311267696994,0.8461538474300668,,,,,,
25,nsfnet,topozoo/Nsfnet,7,0.8,current_demand_lp,Optimal,0.3366498024508528,0.450638409211288,1.1487527951111112,0.8141616222448147,1.5711962979999996,1.5732060466666669,0.7478746572769729,0.25212534272302706,0.8675586609406051,0.132441339059395,0.7447652554553821,0.8774762954780292,,,,,,
25,nsfnet,topozoo/Nsfnet,7,0.8,robust_current_demand_lp,Optimal,0.3366498024508528,0.450638409211288,1.1487527931111108,0.8134714707407407,1.5711962979999996,1.5732060466666669,0.7626079411766425,0.23739205882335748,0.8724289132484008,0.1275710867515992,0.7579580721850648,0.8809534881324803,,,,1.1487528,2.0961915,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
25,nsfnet,topozoo/Nsfnet,7,0.8,moving_average,Optimal,1.1251043221856898,1.2297440060219509,0.8814845137644445,0.626781870367511,1.202978968888889,1.2132686533333334,0.7496667590603453,0.25033324093965476,0.8664727170305304,0.1335272829694695,0.7444096102694835,0.8769774527488716,,,,,,
25,nsfnet,topozoo/Nsfnet,7,0.8,linear_autoregressive,Optimal,0.3428313197862983,0.43554158267380855,1.1249697621666668,0.8033896126335185,1.5390774177777777,1.5515732766666666,0.7517113997254443,0.2482886002745557,0.865909377143488,0.1340906228565119,0.7484360427162778,0.8764452317576723,,,,,,
25,nsfnet,topozoo/Nsfnet,7,0.8,lstm,Optimal,1.3683777001831896,1.484590614998223,0.8045769402222221,0.5754615319874073,1.1054490603333336,1.1061913799999998,0.7507350242355394,0.24926497576446066,0.8657708013944733,0.1342291986055267,0.7457135266378444,0.8763566845377779,,,,,,
25,nsfnet,topozoo/Nsfnet,7,0.8,uncertainty_aware_lstm_robust_lp,Optimal,1.3683777001831896,1.484590614998223,0.8432363033333333,0.6020712111044446,1.1581884111111111,1.1608253457777777,0.7609141987752108,0.2390858012247892,0.872084061774549,0.127915938225451,0.7547168655039913,0.8820570600408579,0.5155062675476074,0.8854181170463562,1.0477646713085977,0.8432363,1.5675794,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
25,nsfnet,topozoo/Nsfnet,7,0.8,transformer,Optimal,1.010268348031872,1.1147396496405637,0.9140138286666666,0.6524483635856667,1.2587227222222221,1.2572046795555554,0.7498071927710233,0.2501928072289767,0.8657399636807185,0.13426003631928152,0.7458002170464991,0.8765270780758228,,,,,,
26,nsfnet,topozoo/Nsfnet,7,0.8,current_demand_lp,Optimal,0.3359999560911413,0.5658032681674645,1.2130118488888888,0.8659009302307409,1.6638394066666669,2.2583578422222224,0.7518543386537829,0.24814566134621693,0.7881956366288816,0.21180436337111838,0.7471043521199726,0.7959783873053556,,,,,,
26,nsfnet,topozoo/Nsfnet,7,0.8,robust_current_demand_lp,Optimal,0.3359999560911413,0.5658032681674645,1.2130118488888892,0.8649197482425927,1.6638394066666669,2.2583578422222224,0.7632764297259821,0.23672357027401802,0.7881956366288816,0.21180436337111838,0.757215242109005,0.7977935106493853,,,,1.2130118,2.2583578,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
26,nsfnet,topozoo/Nsfnet,7,0.8,moving_average,Optimal,1.1170813908908415,1.2862444688311938,0.91799466,0.6555243364144815,1.2572598355555555,1.7078935555555552,0.7502442273116581,0.24975577268834184,0.7878304240097651,0.21216957599023492,0.7437149219660859,0.794750890529637,,,,,,
26,nsfnet,topozoo/Nsfnet,7,0.8,linear_autoregressive,Optimal,0.26922357031569133,0.4783266026890005,1.2102201586666665,0.8678941194474075,1.668554058333333,2.25278488,0.7504946876139901,0.24950531238601006,0.7887389395176381,0.21126106048236196,0.7461615230353377,0.794420578651969,,,,,,
26,nsfnet,topozoo/Nsfnet,7,0.8,lstm,Optimal,1.4895510106212826,1.6535368368015813,0.8045769402222221,0.5754615319874073,1.1054490603333336,1.4951888075555555,0.7507350242355394,0.24926497576446066,0.7882640404150439,0.21173595958495614,0.7457135266378444,0.7945852459836045,,,,,,
26,nsfnet,topozoo/Nsfnet,7,0.8,uncertainty_aware_lstm_robust_lp,Optimal,1.4895510106212826,1.6535368368015813,0.8432363033333333,0.6020712111044446,1.1581884111111111,1.5675793644444447,0.7609141987752108,0.2390858012247892,0.7882065204828149,0.21179347951718516,0.7547168655039913,0.7971781382330131,0.5155062675476074,0.8854181170463562,1.0477646713085977,0.8432363,1.5675794,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
26,nsfnet,topozoo/Nsfnet,7,0.8,transformer,Optimal,1.10916970079127,1.268726245072087,0.9214765508888888,0.6569327866690371,1.266976868888889,1.7120379555555556,0.7504076698673903,0.24959233013260962,0.7875183896657534,0.21248161033424665,0.7471687508482698,0.7937938449105996,,,,,,
27,nsfnet,topozoo/Nsfnet,7,0.8,current_demand_lp,Optimal,0.36806371482827455,0.6071336204708886,1.255783855,0.8858092230062964,1.7073571921666668,1.788826793333334,0.7532252958477962,0.24677470415220376,0.828310118193923,0.17168988180607705,0.7459301736815588,0.8203066191189479,,,,,,
27,nsfnet,topozoo/Nsfnet,7,0.8,robust_current_demand_lp,Optimal,0.36806371482827455,0.6071336204708886,1.2557838550000002,0.8839303950360742,1.7073571921666668,1.788826793333334,0.7579896107557473,0.24201038924425264,0.8464924334812455,0.15350756651875463,0.7508248836796909,0.8397434059423936,,,,1.2557839,2.3368501,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
27,nsfnet,topozoo/Nsfnet,7,0.8,moving_average,Optimal,0.6547192380605688,0.7364850758349496,0.9740612675333333,0.6943473564544443,1.3333381911666669,1.39910386,0.7502671033437248,0.24973289665627524,0.8280113884661169,0.17198861153388306,0.744656339944224,0.8152473092394074,,,,,,
27,nsfnet,topozoo/Nsfnet,7,0.8,linear_autoregressive,Optimal,0.4208721265680932,0.5178917340181302,1.2883750444444444,0.922026894096296,1.7737679750000004,1.8482694,0.7521556686437941,0.24784433135620582,0.8289429429447012,0.17105705705529886,0.7489345441431055,0.8194778561217487,,,,,,
27,nsfnet,topozoo/Nsfnet,7,0.8,lstm,Optimal,1.2123670602068752,1.3157553126910353,0.8045769402222221,0.5754615319874073,1.1054490603333336,1.1609821479999998,0.7507350242355394,0.24926497576446066,0.8264864577895014,0.17351354221049856,0.7457135266378444,0.8141025661906977,,,,,,
27,nsfnet,topozoo/Nsfnet,7,0.8,uncertainty_aware_lstm_robust_lp,Optimal,1.2123670602068752,1.3157553126910353,0.8432363033333333,0.6020712111044446,1.1581884111111111,1.2150037533333333,0.7609141987752108,0.2390858012247892,0.8421943294285361,0.15780567057146377,0.7547168655039913,0.8338416150352546,0.5155062675476074,0.8854181170463562,1.0477646713085977,0.8432363,1.5675794,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
27,nsfnet,topozoo/Nsfnet,7,0.8,transformer,Optimal,0.9163281229203629,1.0060390359129434,0.8977430711111112,0.6383384642922222,1.2322761944166665,1.2948275866666665,0.7493340101012639,0.2506659898987362,0.826805149743023,0.17319485025697703,0.7467351682161865,0.8164082375297063,,,,,,
28,nsfnet,topozoo/Nsfnet,7,0.8,current_demand_lp,Optimal,0.4605942282244189,0.5644762974339428,1.1717949271666666,0.8293261160544445,1.59387492,1.6739927488888888,0.7534674129609306,0.2465325870390695,0.8404222820759899,0.1595777179240102,0.7460341557939079,0.8566052565475749,,,,,,
28,nsfnet,topozoo/Nsfnet,7,0.8,robust_current_demand_lp,Optimal,0.4605942282244189,0.5644762974339428,1.171794926666667,0.8279764749492594,1.59387492,1.6739927488888888,0.7607446322876301,0.2392553677123699,0.8404222821002,0.15957771789980002,0.750366837227201,0.8534316136847145,,,,1.1717949,2.1587155,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
28,nsfnet,topozoo/Nsfnet,7,0.8,moving_average,Optimal,0.2040305514127483,0.26804986272187,1.0263379555555554,0.7312090991362961,1.406015820833333,1.466197071111111,0.7512566323204991,0.24874336767950098,0.8408445139365395,0.15915548606346056,0.745819291360297,0.8575857661191063,,,,,,
28,nsfnet,topozoo/Nsfnet,7,0.8,linear_autoregressive,Optimal,0.3186639626426703,0.4041005392373874,1.1315559033333333,0.8027030689677777,1.5365356524999996,1.6165084300000003,0.7506305249824441,0.24936947501755594,0.8398898772182735,0.16011012278172648,0.747060112946009,0.8569909103201938,,,,,,
28,nsfnet,topozoo/Nsfnet,7,0.8,lstm,Optimal,0.7926466749043689,0.8799799089780184,0.8045769402222221,0.5754615319874073,1.1054490603333336,1.1493956288333333,0.7507350242355394,0.24926497576446066,0.8411980300919792,0.15880196990802076,0.7457135266378444,0.8569553925812494,,,,,,
28,nsfnet,topozoo/Nsfnet,7,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.7926466749043689,0.8799799089780184,0.8432363033333333,0.6020712111044446,1.1581884111111111,1.2046232916666666,0.7609141987752108,0.2390858012247892,0.8411548904876949,0.15884510951230515,0.7547168655039913,0.8524076300089807,0.5155062675476074,0.8854181170463562,1.0477646713085977,0.8432363,1.5675794,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
28,nsfnet,topozoo/Nsfnet,7,0.8,transformer,Optimal,0.5397338019065925,0.6252904176899803,0.8872505775,0.6308136243448147,1.2173093016666667,1.267500825,0.7495324142930491,0.25046758570695093,0.8404455305497627,0.1595544694502373,0.7462284153158751,0.8572157145346196,,,,,,
29,nsfnet,topozoo/Nsfnet,7,0.8,current_demand_lp,Optimal,0.5326398867766352,0.6391005937095713,1.0369876283333332,0.7450417830155553,1.4543826244444449,1.4543826244444449,0.7494816080803135,0.25051839191968645,0.7494816080803135,0.25051839191968645,0.7478193092796968,0.7478193092796968,,,,,,
29,nsfnet,topozoo/Nsfnet,7,0.8,robust_current_demand_lp,Optimal,0.5326398867766352,0.6391005937095713,1.0369876283333332,0.7446275598259258,1.4543826244444449,1.4543826244444449,0.7652916434652021,0.23470835653479796,0.7652916434652021,0.23470835653479796,0.7593700949291055,0.7593700949291055,,,,1.0369876,1.9317996,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
29,nsfnet,topozoo/Nsfnet,7,0.8,moving_average,Optimal,0.5933777004319121,0.6807727518835387,1.0654724033333334,0.758537465564815,1.461324282222222,1.461324282222222,0.7510191741836654,0.24898082581633466,0.7510191741836654,0.24898082581633466,0.7464696350312117,0.7464696350312117,,,,,,
29,nsfnet,topozoo/Nsfnet,7,0.8,linear_autoregressive,Optimal,0.39730843844614977,0.4812717878831105,1.0024175844444445,0.714877080438778,1.3764207950000003,1.3764207950000003,0.7476104700935002,0.2523895299064998,0.7476104700935002,0.2523895299064998,0.742557780168591,0.742557780168591,,,,,,
29,nsfnet,topozoo/Nsfnet,7,0.8,lstm,Optimal,0.29951900851794816,0.38080323260764987,0.8045769402222221,0.5754615319874073,1.1054490603333336,1.1054490603333336,0.7507350242355394,0.24926497576446066,0.7507350242355394,0.24926497576446066,0.7457135266378444,0.7457135266378444,,,,,,
29,nsfnet,topozoo/Nsfnet,7,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.29951900851794816,0.38080323260764987,0.8432363033333333,0.6020712111044446,1.1581884111111111,1.1581884111111111,0.7609141987752108,0.2390858012247892,0.7609141987752108,0.2390858012247892,0.7547168655039913,0.7547168655039913,0.5155062675476074,0.8854181170463562,1.0477646713085977,0.8432363,1.5675794,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
29,nsfnet,topozoo/Nsfnet,7,0.8,transformer,Optimal,0.27251938946004306,0.35028107224253247,0.8254675580000002,0.5861153168228889,1.1305360916666667,1.1305360916666667,0.7489449984370058,0.2510550015629943,0.7489449984370058,0.2510550015629943,0.7451878195883023,0.7451878195883023,,,,,,
30,nsfnet,topozoo/Nsfnet,7,0.8,current_demand_lp,Optimal,0.5017051089085994,0.6306548396366276,0.8954125633333334,0.6354727723370371,1.2008391433333334,0.9676388444444445,0.7519822736681374,0.24801772633186256,0.8123518829098301,0.1876481170901699,0.7499019472818838,0.8050465450769831,,,,,,
30,nsfnet,topozoo/Nsfnet,7,0.8,robust_current_demand_lp,Optimal,0.5017051089085994,0.6306548396366276,0.8954125633333334,0.6344712087366667,1.2008391433333334,0.9676388444444445,0.75937898781577,0.24062101218422996,0.8062716741141152,0.19372832588588482,0.7563852752819977,0.8040653009272666,,,,0.89541256,1.6528555,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
30,nsfnet,topozoo/Nsfnet,7,0.8,moving_average,Optimal,1.103505937520373,1.21126466321415,1.0796554026666667,0.7681419561133332,1.4773381181666667,1.1692135227777776,0.751306009597375,0.24869399040262494,0.8096024701340615,0.19039752986593853,0.7469432647728892,0.8006081185201497,,,,,,
30,nsfnet,topozoo/Nsfnet,7,0.8,linear_autoregressive,Optimal,0.5350190447653387,0.6337682800313464,0.9078197469666665,0.6456136924774074,1.24656732,0.9756865444444444,0.7502186613272265,0.24978133867277344,0.8094786216917255,0.19052137830827445,0.746817683392569,0.7998130416001757,,,,,,
30,nsfnet,topozoo/Nsfnet,7,0.8,lstm,Optimal,0.26228994477516543,0.3449836224388886,0.8045769402222221,0.5754615319874073,1.1054490603333336,0.8731865366666667,0.7507350242355394,0.24926497576446066,0.8083258829137666,0.19167411708623341,0.7457135266378444,0.7983172364297892,,,,,,
30,nsfnet,topozoo/Nsfnet,7,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.26228994477516543,0.3449836224388886,0.8432363033333333,0.6020712111044446,1.1581884111111111,0.9151141155555554,0.7609141987752108,0.2390858012247892,0.8101595137943601,0.18984048620563992,0.7547168655039913,0.8061136348830451,0.5155062675476074,0.8854181170463562,1.0477646713085977,0.8432363,1.5675794,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
30,nsfnet,topozoo/Nsfnet,7,0.8,transformer,Optimal,0.23454236051887786,0.2948599161118263,0.7273206834666667,0.519463698378889,1.001401795,0.7858133734666667,0.7490126103638134,0.2509873896361866,0.8081080001277487,0.19189199987225117,0.7435436649408257,0.7968615376333955,,,,,,
31,nsfnet,topozoo/Nsfnet,7,0.8,current_demand_lp,Optimal,0.40372673628012234,0.501153909953396,0.7374000368888889,0.5338643953055554,1.054529871111111,1.3875666066666668,0.7468275027120711,0.2531724972879289,0.817996000805526,0.18200399919447405,0.7446773854101346,0.8252436111565723,,,,,,
31,nsfnet,topozoo/Nsfnet,7,0.8,robust_current_demand_lp,Optimal,0.40372673628012234,0.501153909953396,0.7374000360833333,0.5342123558466666,1.054529871111111,1.3875666066666668,0.7707299665729416,0.22927003342705848,0.8179960009237632,0.18200399907623682,0.7649534828290914,0.8242590313966935,,,,0.73740003,1.3875666,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
31,nsfnet,topozoo/Nsfnet,7,0.8,moving_average,Optimal,1.385332230651005,1.5052718734228767,1.0584021284444443,0.75450650068,1.453884228888889,1.958089736666667,0.7514516511136488,0.24854834888635124,0.8206326780208028,0.17936732197919725,0.7478843307665632,0.8266618881345491,,,,,,
31,nsfnet,topozoo/Nsfnet,7,0.8,linear_autoregressive,Optimal,0.2788736648839444,0.3564253400555988,0.7153283431999999,0.5052713276151111,0.9669066133333334,1.3279740816666665,0.7512329402199768,0.24876705978002323,0.821438485794025,0.17856151420597494,0.745451496275134,0.8265984385888343,,,,,,
31,nsfnet,topozoo/Nsfnet,7,0.8,lstm,Optimal,0.5447043431211634,0.6314644394749037,0.8045769402222221,0.5754615319874073,1.1054490603333336,1.495188806666667,0.7507350242355394,0.24926497576446066,0.8192712409257171,0.18072875907428282,0.7457135266378444,0.8250749597641206,,,,,,
31,nsfnet,topozoo/Nsfnet,7,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.5447043431211634,0.6314644394749037,0.8432363033333333,0.6020712111044446,1.1581884111111111,1.5675793583333333,0.7609141987752108,0.2390858012247892,0.8193641540870842,0.1806358459129158,0.7547168655039913,0.8244535890512343,0.5155062675476074,0.8854181170463562,1.0477646713085977,0.8432363,1.5675794,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
