time_step,topology,seed,load_scale,method,scenario,failed_link,commodity_rank,source,destination,disrupted_amount,demand_value,commodity_disruption_ratio
22,sample_backbone,7,0.8,transformer,random_failure_fixed,3 -> 4 & 4 -> 3,5,4,1,0.72616242,2.848407506942749,0.2549362821962944
23,sample_backbone,7,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,3.9947323,3.9947323344451524,0.9999999913773566
23,sample_backbone,7,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,3.5361129,3.5361128615171102,1.0000000108828229
23,sample_backbone,7,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,5,0,3.4169585,3.416958492925988,1.0000000020702655
23,sample_backbone,7,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,3,0,3.3330006,3.965809281325627,0.8404339098439697
23,sample_backbone,7,0.8,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,2.803583,2.803583047384921,0.9999999830984422
23,sample_backbone,7,0.8,current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,1,0,1,4.2031592,4.203159168612002,1.0000000074677158
23,sample_backbone,7,0.8,current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,2,1,0,1.867006,1.8670059974409787,1.0000000013706551
23,sample_backbone,7,0.8,current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,3,0,5,1.6663115,3.728355966834838,0.4469292939897591
23,sample_backbone,7,0.8,current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,4,3,0,0.63280867,3.965809281325627,0.159566087300213
23,sample_backbone,7,0.8,current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,5,0,4,0.28733639,2.570921804745522,0.11176395543015805
23,sample_backbone,7,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,0,5,3.728356,3.728355966834838,1.000000008895385
23,sample_backbone,7,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,3.5361129,3.5361128615171102,1.0000000108828229
23,sample_backbone,7,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,5,0,3.4169585,3.416958492925988,1.0000000020702655
23,sample_backbone,7,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,2,4,3.2779156,4.539813562875778,0.7220374922012394
23,sample_backbone,7,0.8,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,2,5,2.6476595,3.9947323344451524,0.6627877109988513
23,sample_backbone,7,0.8,robust_current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,1,0,1,4.2031592,4.203159168612002,1.0000000074677158
23,sample_backbone,7,0.8,robust_current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,2,1,0,1.867006,1.8670059974409787,1.0000000013706551
23,sample_backbone,7,0.8,robust_current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,3,0,3,1.6663115,2.803583047384921,0.594350683335125
23,sample_backbone,7,0.8,robust_current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,4,3,0,1.4153396,3.965809281325627,0.3568854424403644
23,sample_backbone,7,0.8,robust_current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,5,0,2,0.28733639,3.9942547362691623,0.0719374223659022
23,sample_backbone,7,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,4.2527352,4.252735217545866,0.9999999958742162
23,sample_backbone,7,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,2,3,0,3.3225764,3.4090687247260467,0.9746287529791594
23,sample_backbone,7,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,3.3186977,3.3186976779684567,1.000000006638611
23,sample_backbone,7,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,3.0326434,3.0326434140704723,0.9999999953603275
23,sample_backbone,7,0.8,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,2.7649336,2.7649335743466392,1.0000000092781112
23,sample_backbone,7,0.8,moving_average,random_failure_fixed,0 -> 1 & 1 -> 0,1,0,1,4.0660117,4.066011728956217,0.9999999928784719
23,sample_backbone,7,0.8,moving_average,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,1.8948203,3.8659539945524197,0.49013006949126214
