topology,load_scale,method,prediction_mae_mean,prediction_rmse_mean,nominal_max_utilization_mean,nominal_max_utilization_std,critical_failure_reopt_max_utilization_mean,random_failure_reopt_max_utilization_mean,critical_failure_fixed_disrupted_fraction_mean,random_failure_fixed_disrupted_fraction_mean,critical_failure_fixed_fairness_mean,random_failure_fixed_fairness_mean,robust_worst_case_utilization_mean
nsfnet,1.0,robust_current_demand_lp,0.44747492808978484,0.583556900941516,1.1255063261410256,0.04720303652291391,1.5695522192380342,1.2506582627692309,0.23424439008201164,0.1682179164294468,0.7583897752634537,0.8311332547843306,2.138954338461539
nsfnet,1.0,uncertainty_aware_lstm_robust_lp,0.8929269857512074,0.9962673412113818,1.0975998031666667,0.045586864234624186,1.5304166604222222,1.1299656820811967,0.23510777925966475,0.1685204771330786,0.7587468655952427,0.8311636979287575,2.0843896500000003
nsfnet,1.2,current_demand_lp,0.5094814886236942,0.658640975333899,1.3502480335042735,0.055993655356470794,1.882494504303419,1.4993006334700854,0.25268257453848286,0.17320248210101466,0.742223731091507,0.8270433193199613,
nsfnet,1.2,linear_autoregressive,0.5106335978107652,0.6194106329877889,1.332325883484188,0.03641232258830156,1.8524032114263247,1.4787962142692308,0.25362929556406527,0.17407725166261695,0.7417911536371372,0.8260323054241452,
nsfnet,1.2,lstm,1.0686066069797981,1.1820349203694083,1.2514476770833334,0.050572282293762566,1.7459060867307692,1.2884511299017094,0.2543837399204818,0.17395389753684337,0.7400255587595448,0.8256601202870646,
nsfnet,1.2,moving_average,0.9842401876452077,1.1049334732300555,1.3732644210538463,0.0541260489909584,1.9147229091153846,1.5068065696196582,0.25289220346154984,0.17352587809334385,0.7422350633085947,0.826633031210654,
nsfnet,1.2,robust_current_demand_lp,0.5094814886236942,0.658640975333899,1.3502480334352565,0.055993655381552,1.882494504303419,1.4993006334700854,0.23439296545406962,0.1683044570470793,0.7582116447859044,0.8311313660589039,2.5656348923076924
nsfnet,1.2,uncertainty_aware_lstm_robust_lp,1.0686066069797981,1.1820349203694083,1.3117967932222223,0.0529180454400224,1.829303585448718,1.3502472678888888,0.2351305808287492,0.1685011066927455,0.7585320921429175,0.8311632077847708,2.4910512999999996
sample,0.8,current_demand_lp,0.38040652073174697,0.5574231444378215,0.32880569047496944,0.0015871543410042447,0.6245276895692309,0.5709632253652015,0.269004197605192,0.1614420757367034,0.7625274375537756,0.8515928716592678,
sample,0.8,linear_autoregressive,0.5109767766047966,0.675450553148575,0.3232025528678877,0.027912502509904194,0.6119516376369232,0.5641964438497558,0.2734128389082061,0.16659192724944286,0.7637843066141394,0.8445007916490597,
sample,0.8,lstm,0.3737299186497064,0.4978314149746914,0.31579412229242976,0.0009163184256841981,0.6000088297246153,0.5509471433807326,0.2704830275321276,0.16464296003705525,0.7669143156162204,0.8504625179175019,
sample,0.8,moving_average,0.6429244477725731,0.7973642342265707,0.33288713731257635,0.003854616428731138,0.6324855580923077,0.5868117365979243,0.2701502482745798,0.16310261189452271,0.7609050644906226,0.8494313737721039,
sample,0.8,robust_current_demand_lp,0.38040652073174697,0.5574231444378215,0.32880569018510375,0.001587154306814461,0.6245276895692309,0.5709632253652015,0.26657078524198785,0.16318056419865448,0.7699718211555674,0.8491758670440024,0.624527688076923
