time_step,topology,topology_source,seed,load_scale,method_profile,experiment_label,ablation_family,ablation_variant,method,solver_status,history_window,transformer_model_dim,transformer_num_heads,transformer_num_layers,transformer_dropout,transformer_epochs,transformer_learning_rate,robust_max_scenarios,robust_num_central_scenarios,robust_include_random_scenario,robust_nominal_weight,robust_worst_case_weight,uncertainty_multiplier_config,prediction_mae,prediction_rmse,nominal_max_utilization,nominal_avg_utilization,critical_failure_reopt_max_utilization,random_failure_reopt_max_utilization,critical_failure_fixed_served_fraction,critical_failure_fixed_disrupted_fraction,random_failure_fixed_served_fraction,random_failure_fixed_disrupted_fraction,critical_failure_fixed_fairness,random_failure_fixed_fairness,uncertainty_mean,uncertainty_max,routing_demand_inflation_ratio,robust_nominal_utilization,robust_worst_case_utilization,robust_failure_scenarios
27,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,lstm,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,1.2813035762597151,1.400680019404843,0.9434448755555555,0.5585590621099207,1.9835743366666667,0.9619896200000001,0.6880068982040515,0.3119931017959485,0.8888123118033586,0.11118768819664131,0.6851093104864439,0.8818181821074467,,,,,,
27,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,transformer,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,1.1462042085978055,1.2745799903061357,0.9815748666666666,0.5802793337075397,2.053421598333333,0.9994871800000001,0.6883041669946202,0.31169583300537984,0.8871905616519193,0.11280943834808056,0.6864264765529458,0.8818181837165033,,,,,,
28,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,moving_average,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,0.7084641360328354,0.8182602946513216,1.3161821777777778,0.7794622650714285,2.7578018350000004,3.509819133333333,0.687937252798777,0.312062747201223,0.6906414693023714,0.30935853069762864,0.6859385614414334,0.6871627123259134,,,,,,
28,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,linear_autoregressive,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,0.32762458444280834,0.41888114970983287,1.1737665577777778,0.7042154280396825,2.5274634366666664,3.130044153333334,0.6878665583168606,0.31213344168313945,0.691751416787334,0.30824858321266607,0.6837270780205957,0.6862162960342065,,,,,,
28,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,lstm,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,0.7314179435069816,0.827709251503494,0.9434448755555555,0.5585590621099207,1.9835743366666667,2.5158529977777784,0.6880068982040515,0.3119931017959485,0.6912309619492454,0.3087690380507547,0.6851093104864439,0.6870019196411391,,,,,,
28,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,transformer,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,0.6046364327818813,0.7079009776950435,0.9815752693333334,0.5802796250813492,2.0534229416666663,2.617534048888889,0.6883041593918808,0.3116958406081191,0.690437092447002,0.30956290755299803,0.6864264845228277,0.6869327026844249,,,,,,
29,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,moving_average,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,1.206136620798875,1.3271865834907441,1.280607942222222,0.7600247412619047,2.6918630183333336,1.2806079416666667,0.6872272819961058,0.31277271800389417,0.8441702667150629,0.1558297332849371,0.6850921279593405,0.8483090283053191,,,,,,
29,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,linear_autoregressive,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,0.35527076551940073,0.4465865482248341,1.0511743511111113,0.6240978717857143,2.212227991666666,1.051174351777778,0.68970340334813,0.31029659665187004,0.8444531718556846,0.15554682814431542,0.6852889530586097,0.8474186827293158,,,,,,
29,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,lstm,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,0.22671844652852027,0.2931143600914158,0.9434448755555555,0.5585590621099207,1.9835743366666667,0.9434448762222221,0.6880068982040515,0.3119931017959485,0.8438553592058313,0.1561446407941687,0.6851093104864439,0.848010449618884,,,,,,
29,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,transformer,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,0.21123139576595978,0.2753053432193527,0.9815749577777777,0.5802794242833335,2.053422028333333,0.9815749582222222,0.6883041571580021,0.31169584284199786,0.8424505084256494,0.15754949157435055,0.6864264812638189,0.8453442102190908,,,,,,
30,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,moving_average,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,1.3870804729375232,1.5176674945827366,1.1888525893333333,0.7049329901111111,2.4839130899999997,1.188852588888889,0.6882896623887228,0.3117103376112772,0.8912245566072189,0.1087754433927811,0.6849541564577591,0.9000000004573073,,,,,,
30,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,linear_autoregressive,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,0.3388512927767377,0.4333595576450766,0.9005562044444444,0.5394131113968254,1.9280975883333333,0.9005562066666667,0.6868190789698494,0.3131809210301506,0.8910283965697752,0.10897160343022484,0.6814713233353039,0.9000000009697996,,,,,,
30,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,lstm,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,0.43928788199282187,0.5300052113649553,0.9434448755555555,0.5585590621099207,1.9835743366666667,0.9434448755555555,0.6880068982040515,0.3119931017959485,0.8912918526223963,0.1087081473776037,0.6851093104864439,0.9000000002790646,,,,,,
30,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,transformer,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,0.5680954365716869,0.6519909108964024,0.9815745222222222,0.5802791355242063,2.0534207049999997,0.9815745222222222,0.6883042120366598,0.3116957879633402,0.8922005907978557,0.10779940920214424,0.6864264755694003,0.9000000002455103,,,,,,
31,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,moving_average,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,1.3347469683076523,1.4593825165454053,1.0367454586666667,0.6218360509206349,2.208197758333333,1.044272991111111,0.6892401734332522,0.31075982656674794,0.8868884035161152,0.11311159648388487,0.683952772920955,0.8881288161722981,,,,,,
31,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,linear_autoregressive,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,0.5416195425492552,0.6359715928132293,0.8367041613333333,0.4990379308888889,1.7847765100000006,0.8379506702222224,0.687943430588308,0.3120565694116921,0.8857775359136703,0.11422246408632966,0.6850878405047685,0.8876679326363554,,,,,,
31,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,lstm,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,0.9130284019258843,1.0145044209563514,0.9434448755555555,0.5585590621099207,1.9835743366666667,0.9434448755555555,0.6880068982040515,0.3119931017959485,0.8852249286022129,0.11477507139778712,0.6851093104864439,0.8873655730808799,,,,,,
31,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,transformer,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,1.0481257755414959,1.1452079982917136,0.9815742800000002,0.5802789782928572,2.053420015,0.98157428,0.6883042458182052,0.31169575418179485,0.8851247151565068,0.11487528484349316,0.6864264654111037,0.8872318286888171,,,,,,
32,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,moving_average,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,0.9825491794970118,1.0879368682055797,0.8981601306666668,0.5376694737698413,1.9083039766666667,1.5266431813333334,0.6892577396879978,0.31074226031200225,0.7796159658480071,0.22038403415199287,0.6843882459259654,0.7835331906137041,,,,,,
32,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,linear_autoregressive,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,0.23834266584633487,0.3191302518100371,0.7096643084444445,0.41558208802293656,1.4736235233333332,1.1788988186666665,0.6900227402103868,0.3099772597896132,0.7737569058162884,0.22624309418371158,0.68458812117394,0.7784071933377261,,,,,,
32,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,lstm,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,1.1094136076616437,1.223041041478994,0.9434448755555555,0.5585590621099207,1.9835743366666667,1.5868594693333333,0.6880068982040515,0.3119931017959485,0.7767254162847561,0.2232745837152439,0.6851093104864439,0.7812612549880119,,,,,,
32,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,transformer,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,1.2445105556705356,1.3531402823415242,0.9815741692000001,0.5802789004170635,2.053419678333333,1.6427357426666662,0.688304248188291,0.31169575181170894,0.7747530010043875,0.22524699899561257,0.6864264630280256,0.7784680569974436,,,,,,
33,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,moving_average,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,0.5409483430314409,0.6402255152975113,0.7821623324444443,0.4677507382746032,1.6535452066666667,1.3228361653333334,0.6907721506712804,0.3092278493287196,0.777565519379417,0.22243448062058307,0.6848550868381779,0.781967778732079,,,,,,
33,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,linear_autoregressive,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,0.2371992519797688,0.31714895566123924,0.6072549213333334,0.36124135661230156,1.2807216383333333,1.0245773106666667,0.6906167347181812,0.30938326528181886,0.7740623277957541,0.22593767220424585,0.6834131239986512,0.7786728674134094,,,,,,
33,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,lstm,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,1.1277452843454818,1.2357066664892602,0.9434448755555555,0.5585590621099207,1.9835743366666667,1.5868594693333333,0.6880068982040515,0.3119931017959485,0.7767254162847561,0.2232745837152439,0.6851093104864439,0.7812612549880119,,,,,,
33,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,transformer,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,1.2628431958806976,1.3679083590504415,0.9815744355555558,0.5802790795277779,2.0534204299999996,1.6427363439999996,0.6883042280128878,0.3116957719871121,0.7747529905162269,0.22524700948377302,0.686426466563227,0.778468041520922,,,,,,
34,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,moving_average,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,0.20128762883458307,0.27430871275750135,0.7046601402222221,0.42023915322658717,1.4897184699999997,0.7272818333333333,0.691278306423556,0.3087216935764439,0.8874932789011803,0.11250672109881978,0.685853249278648,0.881818182886513,,,,,,
34,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,linear_autoregressive,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,0.31565751342423026,0.40963331261332864,0.6486815377777778,0.386751988106746,1.3802748566666665,0.6726075468888889,0.6859810419298368,0.3140189580701632,0.8890758227624421,0.11092417723755793,0.6835892454777488,0.8818181830377662,,,,,,
34,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,lstm,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,0.8350947611808334,0.9385328049006317,0.9434448755555555,0.5585590621099207,1.9835743366666667,0.9619896200000001,0.6880068982040515,0.3119931017959485,0.8888123118033586,0.11118768819664131,0.6851093104864439,0.8818181821074467,,,,,,
34,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:base,transformer,base,transformer,Optimal,4,64,4,2,0.1,100,0.008,3,1,0,0.5,0.5,0.25,0.9701941918955904,1.0683751639185113,0.9815748622222222,0.580279357293254,2.0534216999999995,0.9994872044444443,0.6883041603576909,0.31169583964230907,0.8871905516091975,0.11280944839080248,0.6864264793265393,0.8818181827575601,,,,,,
