time_step,topology,topology_source,seed,load_scale,method_profile,experiment_label,ablation_family,ablation_variant,method,solver_status,history_window,transformer_model_dim,transformer_num_heads,transformer_num_layers,transformer_dropout,transformer_epochs,transformer_learning_rate,robust_max_scenarios,robust_num_central_scenarios,robust_include_random_scenario,robust_nominal_weight,robust_worst_case_weight,uncertainty_multiplier_config,prediction_mae,prediction_rmse,nominal_max_utilization,nominal_avg_utilization,critical_failure_reopt_max_utilization,random_failure_reopt_max_utilization,critical_failure_fixed_served_fraction,critical_failure_fixed_disrupted_fraction,random_failure_fixed_served_fraction,random_failure_fixed_disrupted_fraction,critical_failure_fixed_fairness,random_failure_fixed_fairness,uncertainty_mean,uncertainty_max,routing_demand_inflation_ratio,robust_nominal_utilization,robust_worst_case_utilization,robust_failure_scenarios
25,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,linear_autoregressive,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.2783015800055509,0.3607858875010085,1.4536659166666668,1.0715760299907409,2.0884704750000003,2.158613878333333,0.7603841971948011,0.23961580280519887,0.8697449786532824,0.13025502134671774,0.7663804322768141,0.8659226415796443,,,,,,
25,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,lstm,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,1.7972666867833642,1.9302053553740388,0.9942980527666667,0.7306393095476297,1.4399061977777778,1.4634228716666668,0.7464712885180971,0.25352871148190287,0.8802394882669701,0.11976051173302997,0.7507733728474022,0.8762336035769291,,,,,,
25,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,transformer,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,1.3798400032897444,1.4940833362371988,1.1208540383333332,0.8217476496844446,1.617413408888889,1.6429225044444442,0.7557793334890949,0.24422066651090504,0.873544774960562,0.12645522503943793,0.7630238160879602,0.8691115103116004,,,,,,
26,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,moving_average,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,1.175042899307123,1.3610335536911806,1.1939443083333334,0.8820852200774074,1.7278692649999998,2.387888613333333,0.758700196688356,0.24129980331164397,0.7921341765732755,0.2078658234267246,0.765238085208922,0.806854585093236,,,,,,
26,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,linear_autoregressive,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.2641774683202997,0.5442193287415076,1.5221610644444445,1.119637503336037,2.187761555555556,3.0337478733333336,0.7572045051067494,0.24279549489325056,0.7912216419776447,0.20877835802235534,0.763435797004205,0.805281091973388,,,,,,
26,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,lstm,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,1.8661935261625162,2.0457256096850203,0.9942980527666667,0.7306393095476297,1.4399061977777778,1.982356868888889,0.7464712885180971,0.25352871148190287,0.7915715155199339,0.20842848448006618,0.7507733728474022,0.8078957707917777,,,,,,
26,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,transformer,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,1.4369833119426612,1.6090743009476085,1.1243103366666667,0.8242640078740742,1.622338022222222,2.236110033333333,0.7555768120962254,0.24442318790377457,0.7908229753377327,0.20917702466226723,0.7633271080533259,0.8039728701641142,,,,,,
27,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,moving_average,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.4571540435761611,0.5371887379266936,1.3065708122222224,0.957683918260074,1.8834868444444446,1.9055231306666671,0.7482295988308613,0.25177040116913874,0.8227575537286739,0.17724244627132613,0.7528827415646582,0.820661136181977,,,,,,
27,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,linear_autoregressive,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.24680163986743991,0.324563275859477,1.4563608466666664,1.0728373935962963,2.1144478866666665,2.145221234666667,0.7588592019061458,0.24114079809385422,0.8230652495366141,0.1769347504633859,0.7647746364171784,0.8203363516937967,,,,,,
27,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,lstm,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,1.4901228809557066,1.6073597948181446,0.9942980527666667,0.7306393095476297,1.4399061977777778,1.448947982666667,0.7464712885180971,0.25352871148190287,0.8228025081965947,0.17719749180340524,0.7507733728474022,0.8205128216352244,,,,,,
